scaffold	start	end	mid	sites	lnL
chr18	5033730	5034761	5034202	50	-414.86900
chr18	5034762	5035376	5035015	50	-463.07888
chr18	5035381	5036049	5035770	50	-231.66329
chr18	5036052	5036482	5036249	50	-344.76152
chr18	5036495	5037046	5036753	50	-338.45489
chr18	5037048	5037631	5037271	50	-278.51676
chr18	5037643	5038108	5037838	50	-274.30422
chr18	5038131	5038666	5038398	50	-392.22943
chr18	5038673	5039731	5039207	50	-352.10059
chr18	5039757	5040637	5040083	50	-448.94463
chr18	5040643	5041636	5041031	50	-550.92613
chr18	5041639	5042369	5042053	50	-575.26020
chr18	5042372	5043153	5042868	50	-474.70975
chr18	5043157	5043981	5043496	50	-598.08213
chr18	5043982	5045019	5044516	50	-634.66274
chr18	5045021	5045824	5045341	50	-486.72570
chr18	5045885	5046329	5046085	50	-442.66844
chr18	5046345	5046851	5046631	50	-594.16045
chr18	5046858	5047391	5047112	50	-427.34798
chr18	5047393	5048125	5047814	50	-469.51561
chr18	5048126	5048643	5048407	50	-497.16437
chr18	5048646	5049160	5048843	50	-719.60158
chr18	5049162	5049807	5049453	50	-621.72807
chr18	5049832	5050496	5050158	50	-990.78865
chr18	5050571	5051137	5050886	50	-716.15006
chr18	5051141	5051737	5051453	50	-635.27046
chr18	5051744	5052505	5052013	50	-765.84406
chr18	5052540	5053298	5052938	50	-491.84533
chr18	5053304	5054041	5053689	50	-508.95859
chr18	5054042	5054651	5054336	50	-345.18003
chr18	5054662	5055348	5054953	50	-377.30015
chr18	5055350	5055720	5055567	50	-329.22938
chr18	5055738	5056215	5055959	50	-457.03671
chr18	5056332	5057336	5056700	50	-512.34754
chr18	5057339	5057955	5057699	50	-414.51340
chr18	5057959	5058483	5058221	50	-491.10454
chr18	5058484	5058983	5058739	50	-420.64435
chr18	5058990	5059809	5059406	50	-428.99336
chr18	5059810	5061241	5060445	50	-491.40588
chr18	5061244	5062165	5061706	50	-329.91008
chr18	5062166	5062892	5062532	50	-458.70666
chr18	5062923	5063779	5063357	50	-593.69725
chr18	5063785	5064354	5064063	50	-387.84097
chr18	5064365	5065351	5064861	50	-513.19835
chr18	5065352	5065837	5065586	50	-478.15603
chr18	5065862	5066534	5066204	50	-318.43943
chr18	5066543	5067328	5066781	50	-337.84361
chr18	5067335	5068226	5067600	50	-384.91436
chr18	5068237	5068971	5068586	50	-325.37577
chr18	5068980	5069774	5069356	50	-307.17951
chr18	5069799	5070837	5070323	50	-347.23629
chr18	5070846	5071603	5071200	50	-366.19716
chr18	5071625	5072478	5072036	50	-344.62773
chr18	5072484	5073720	5073194	50	-425.28387
chr18	5073724	5074501	5074085	50	-321.58846
chr18	5074503	5075575	5074934	50	-302.65309
chr18	5075585	5076651	5076162	50	-431.36916
chr18	5076655	5077780	5077145	50	-378.70849
chr18	5077781	5078341	5078086	50	-464.54847
chr18	5078346	5079128	5078777	50	-391.70216
chr18	5079129	5080141	5079583	50	-369.74027
chr18	5080142	5080708	5080467	50	-301.24061
chr18	5080717	5081500	5081127	50	-280.22059
chr18	5081516	5082637	5082185	50	-420.28054
chr18	5082647	5083292	5082965	50	-429.56347
chr18	5083309	5083858	5083598	50	-298.53266
chr18	5083866	5084479	5084199	50	-323.81371
chr18	5084568	5084972	5084775	50	-458.72971
chr18	5084981	5085919	5085394	50	-415.69971
chr18	5085968	5086779	5086442	50	-533.86658
chr18	5086785	5087540	5087159	50	-439.60261
chr18	5087563	5088481	5088107	50	-396.36007
chr18	5088497	5089144	5088818	50	-360.45091
chr18	5089154	5089888	5089481	50	-440.65197
chr18	5089890	5090527	5090140	50	-599.33628
chr18	5090532	5091264	5090864	50	-531.05284
chr18	5091272	5092035	5091612	50	-445.15795
chr18	5092046	5092920	5092551	50	-428.25550
chr18	5092928	5094202	5093759	50	-346.99130
chr18	5094216	5094883	5094510	50	-317.92754
chr18	5094884	5095379	5095194	50	-619.46974
chr18	5095383	5095934	5095659	50	-604.85434
chr18	5095940	5097010	5096159	50	-582.86350
chr18	5097016	5097671	5097459	50	-621.94582
chr18	5097680	5098431	5098049	50	-591.91642
chr18	5098432	5098826	5098659	50	-475.51670
chr18	5098828	5099343	5099151	50	-778.04523
chr18	5099345	5099830	5099602	50	-524.71950
chr18	5099831	5100583	5100268	50	-558.06250
chr18	5100584	5101079	5100824	50	-567.22909
chr18	5101083	5101454	5101291	50	-542.48682
chr18	5101455	5101970	5101684	50	-596.45837
chr18	5101971	5102798	5102474	50	-402.02593
chr18	5102799	5103307	5103003	50	-513.76368
chr18	5103386	5103950	5103649	50	-519.00042
chr18	5103952	5104665	5104357	50	-644.66533
chr18	5104673	5105890	5105230	50	-666.08692
chr18	5105891	5106956	5106508	50	-498.89116
chr18	5106967	5108412	5107520	50	-375.73747
chr18	5108413	5108853	5108611	50	-469.97625
chr18	5108859	5109545	5109139	50	-732.84014
chr18	5109547	5110042	5109801	50	-749.58680
chr18	5110071	5110598	5110329	50	-455.13702
chr18	5110604	5111022	5110823	50	-549.71414
chr18	5111029	5111930	5111526	50	-537.73350
chr18	5111931	5112532	5112187	50	-484.69626
chr18	5112542	5113369	5113003	50	-415.87275
chr18	5113371	5114051	5113666	50	-495.89131
chr18	5114059	5114633	5114382	50	-381.46317
chr18	5114639	5115077	5114840	50	-412.53981
chr18	5115080	5115510	5115249	50	-521.62057
chr18	5115521	5116206	5115786	50	-738.84760
chr18	5116217	5116838	5116440	50	-463.85351
chr18	5116877	5117845	5117408	50	-732.77257
chr18	5117903	5118720	5118348	50	-1004.52973
chr18	5118730	5119443	5119124	50	-883.51496
chr18	5119447	5121901	5120880	50	-714.71316
chr18	5121933	5122785	5122343	50	-600.55928
chr18	5122846	5123395	5123153	50	-389.76007
chr18	5123417	5124709	5123888	50	-392.53204
chr18	5124733	5125421	5125027	50	-399.57628
chr18	5125443	5126237	5125764	50	-488.96807
chr18	5126240	5126831	5126492	50	-532.51953
chr18	5126833	5128255	5127471	50	-587.08461
chr18	5128262	5128918	5128580	50	-457.92554
chr18	5128931	5131236	5129784	50	-527.83130
chr18	5131242	5131844	5131455	50	-427.75589
chr18	5131850	5133218	5132692	50	-497.08156
chr18	5133283	5134106	5133706	50	-456.72148
chr18	5134115	5134816	5134421	50	-438.07139
chr18	5134822	5136273	5135476	50	-322.91056
chr18	5136283	5137006	5136724	50	-329.69770
chr18	5137007	5137543	5137287	50	-349.97053
chr18	5137565	5138534	5137942	50	-357.41385
chr18	5138537	5139418	5138918	50	-463.61376
chr18	5139502	5140461	5139970	50	-410.98612
chr18	5140467	5141629	5141236	50	-385.76826
chr18	5141642	5142374	5142031	50	-311.30243
chr18	5142394	5143713	5143139	50	-328.49528
chr18	5143723	5144353	5144021	50	-453.39844
chr18	5144367	5145424	5144796	50	-347.24081
chr18	5145443	5146439	5145802	50	-378.74062
chr18	5146532	5147300	5146907	50	-439.21425
chr18	5147341	5148125	5147682	50	-421.74952
chr18	5148170	5148647	5148422	50	-305.84275
chr18	5148703	5149604	5149120	50	-355.90716
chr18	5149679	5150715	5150307	50	-320.85447
chr18	5150721	5151803	5151335	50	-423.64222
chr18	5151821	5152689	5152211	50	-353.47773
chr18	5152698	5153354	5153046	50	-397.16136
chr18	5153373	5154100	5153800	50	-395.42395
chr18	5154108	5154815	5154473	50	-339.45298
chr18	5154818	5155639	5155132	50	-269.43119
chr18	5155644	5156208	5155962	50	-325.25230
chr18	5156225	5157011	5156648	50	-341.89182
chr18	5157012	5157806	5157341	50	-283.55781
chr18	5157844	5158640	5158370	50	-365.71932
chr18	5158676	5159317	5158943	50	-356.34996
chr18	5159324	5159932	5159616	50	-314.87742
chr18	5159964	5160806	5160370	50	-278.54396
chr18	5160816	5161590	5161138	50	-303.25778
chr18	5161591	5162627	5162058	50	-379.70569
chr18	5162636	5165499	5163678	50	-376.99515
chr18	5165503	5166401	5165951	50	-291.96012
chr18	5166409	5167070	5166794	50	-332.53494
chr18	5167073	5167897	5167571	50	-301.87341
chr18	5167899	5169085	5168418	50	-320.25853
chr18	5169098	5170145	5169522	50	-307.09138
chr18	5170157	5171411	5170961	50	-315.63179
chr18	5171415	5172017	5171732	50	-281.86487
chr18	5172027	5172907	5172490	50	-404.85567
chr18	5172921	5173675	5173307	50	-326.86198
chr18	5173680	5174505	5174133	50	-449.40995
chr18	5174529	5175166	5174855	50	-471.13741
chr18	5175168	5175596	5175367	50	-412.44217
chr18	5175602	5176185	5175871	50	-404.65871
chr18	5176206	5177147	5176714	50	-285.92496
chr18	5177154	5183749	5179822	50	-346.02253
chr18	5183756	5185131	5184714	50	-458.84894
chr18	5185134	5185875	5185493	50	-484.02673
chr18	5185876	5187016	5186343	50	-428.16557
chr18	5187024	5188002	5187461	50	-306.37763
chr18	5188003	5188519	5188245	50	-413.66165
chr18	5188521	5189328	5188997	50	-579.87162
chr18	5189334	5190076	5189705	50	-405.24752
chr18	5190105	5190764	5190440	50	-365.66660
chr18	5190810	5191729	5191110	50	-514.27653
chr18	5191742	5192277	5192010	50	-488.98230
chr18	5192296	5192822	5192535	50	-349.53950
chr18	5192827	5193619	5193238	50	-625.34932
chr18	5193631	5194345	5193945	50	-696.62476
chr18	5194360	5194966	5194711	50	-530.17349
chr18	5194970	5195555	5195261	50	-523.23699
chr18	5195563	5196064	5195842	50	-546.04740
chr18	5196087	5197080	5196658	50	-596.65983
chr18	5197083	5197817	5197417	50	-519.88971
chr18	5197820	5198380	5198057	50	-371.05695
chr18	5198381	5198624	5198499	50	-301.07109
chr18	5198633	5198996	5198828	50	-392.29678
chr18	5199002	5199561	5199328	50	-443.95875
chr18	5199567	5200356	5199914	50	-613.24993
chr18	5200419	5201063	5200714	50	-451.93175
chr18	5201078	5201562	5201335	50	-724.88776
chr18	5201563	5202284	5201914	50	-481.38915
chr18	5202304	5203359	5202857	50	-565.97919
chr18	5203369	5204898	5204239	50	-449.76306
chr18	5204899	5205498	5205210	50	-525.82361
chr18	5205507	5206003	5205730	50	-608.66985
chr18	5206006	5206882	5206438	50	-495.23825
chr18	5206887	5208395	5207424	50	-670.38543
chr18	5208410	5209580	5208813	50	-747.17222
chr18	5209582	5210041	5209771	50	-895.33174
chr18	5210053	5210819	5210486	50	-742.60944
chr18	5210822	5211176	5210983	50	-937.90127
chr18	5211179	5211495	5211342	50	-760.68344
chr18	5211497	5211885	5211696	50	-692.02691
chr18	5211901	5212285	5212069	50	-655.52450
chr18	5212308	5212631	5212472	50	-625.44688
chr18	5212637	5213010	5212788	50	-592.99639
chr18	5213514	5214772	5214120	50	-442.16386
chr18	5214781	5215333	5215053	50	-459.53057
chr18	5215387	5215824	5215623	50	-526.02739
chr18	5215825	5216554	5216100	50	-390.17084
chr18	5216561	5217410	5216998	50	-749.18548
chr18	5217412	5217857	5217617	50	-533.09378
chr18	5217859	5218432	5218108	50	-822.65744
chr18	5218437	5219568	5219083	50	-605.20732
chr18	5219576	5220246	5220005	50	-507.53251
chr18	5220247	5221071	5220654	50	-566.14029
chr18	5221075	5221757	5221415	50	-575.38881
chr18	5221767	5222282	5222003	50	-463.60911
chr18	5222283	5222754	5222533	50	-543.90141
chr18	5222763	5223728	5223127	50	-635.99515
chr18	5223740	5224617	5224354	50	-586.37951
chr18	5224619	5225154	5224893	50	-775.89937
chr18	5225181	5225804	5225471	50	-581.87844
chr18	5225806	5226464	5226119	50	-467.55001
chr18	5226468	5227116	5226806	50	-553.76422
chr18	5227121	5227886	5227434	50	-345.18406
chr18	5227904	5229209	5228921	50	-513.14946
chr18	5229211	5229748	5229432	50	-695.17231
chr18	5229792	5230738	5230193	50	-534.75442
chr18	5230785	5231257	5231066	50	-482.47516
chr18	5231262	5231700	5231510	50	-482.72667
chr18	5231705	5233438	5232353	50	-614.72383
chr18	5233439	5234768	5233848	50	-518.35574
chr18	5234781	5235162	5234974	50	-786.34567
chr18	5235195	5236058	5235557	50	-633.99652
chr18	5236060	5236498	5236319	50	-556.56779
chr18	5236501	5237150	5236834	50	-473.29540
chr18	5237153	5238048	5237658	50	-366.73165
chr18	5238069	5239717	5239154	50	-531.22255
chr18	5239733	5240796	5240269	50	-369.83771
chr18	5240798	5241373	5241084	50	-601.44232
chr18	5241379	5242281	5242032	50	-490.62604
chr18	5242282	5243009	5242690	50	-670.22186
chr18	5243021	5243531	5243226	50	-451.49939
chr18	5243535	5243927	5243739	50	-402.23313
chr18	5243931	5244629	5244189	50	-562.90062
chr18	5244631	5245627	5245120	50	-703.00398
chr18	5245639	5246472	5246005	50	-592.53959
chr18	5246479	5247092	5246743	50	-677.06330
chr18	5247098	5247777	5247410	50	-399.68239
chr18	5247786	5248321	5248082	50	-452.83211
chr18	5248330	5249201	5248800	50	-511.03791
chr18	5249218	5251068	5250363	50	-397.61335
chr18	5251069	5251426	5251246	50	-525.41140
chr18	5251427	5252345	5251847	50	-599.08830
chr18	5252359	5253232	5252941	50	-330.21820
chr18	5253233	5253735	5253496	50	-610.81640
chr18	5253752	5254362	5254042	50	-493.26618
chr18	5254363	5254991	5254683	50	-321.91061
chr18	5255003	5255755	5255412	50	-461.65426
chr18	5255762	5256051	5255917	50	-425.59988
chr18	5256260	5256990	5256676	50	-587.62644
chr18	5256997	5257675	5257383	50	-640.23084
chr18	5257677	5258062	5257812	50	-373.99358
chr18	5258068	5258697	5258317	50	-595.44088
chr18	5258717	5259550	5259152	50	-512.75248
chr18	5259560	5259948	5259733	50	-469.87441
chr18	5259954	5260360	5260140	50	-453.38068
chr18	5260369	5261200	5260864	50	-519.88540
chr18	5261204	5261590	5261421	50	-445.28579
chr18	5265494	5266067	5265768	50	-607.91706
chr18	5266069	5268006	5266584	50	-583.18062
chr18	5268030	5268597	5268434	50	-452.35771
chr18	5268600	5269101	5268854	50	-502.20125
chr18	5269111	5269990	5269542	50	-787.82020
chr18	5269991	5270487	5270268	50	-484.97764
chr18	5270488	5271363	5271005	50	-546.89852
chr18	5271389	5271840	5271642	50	-821.63838
chr18	5271847	5272706	5272353	50	-621.00605
chr18	5272729	5273204	5272985	50	-400.08246
chr18	5273215	5273952	5273564	50	-387.72246
chr18	5273954	5274474	5274180	50	-662.97589
chr18	5274480	5275040	5274757	50	-804.14084
chr18	5275041	5275628	5275331	50	-734.72197
chr18	5275683	5277219	5276261	50	-494.36258
chr18	5277232	5278312	5277624	50	-421.45754
chr18	5278320	5279628	5278939	50	-316.77979
chr18	5279629	5280832	5280193	50	-284.71549
chr18	5280848	5281529	5281212	50	-362.28283
chr18	5281530	5282078	5281818	50	-349.64613
chr18	5282123	5282976	5282550	50	-479.76805
chr18	5282978	5283887	5283459	50	-484.74882
chr18	5284035	5284601	5284309	50	-608.11812
chr18	5284611	5285572	5285057	50	-604.40045
chr18	5285573	5286335	5285939	50	-483.27881
chr18	5286350	5286868	5286656	50	-420.88294
chr18	5286870	5287428	5287141	50	-773.83767
chr18	5287438	5288129	5287770	50	-585.77744
chr18	5288133	5288783	5288470	50	-383.97728
chr18	5288786	5289418	5289039	50	-462.48737
chr18	5289440	5290007	5289694	50	-470.27280
chr18	5290009	5291002	5290534	50	-474.58933
chr18	5291003	5291797	5291437	50	-384.53791
chr18	5291801	5292164	5291991	50	-470.99054
chr18	5292172	5292782	5292550	50	-373.02874
chr18	5292786	5293146	5292981	50	-446.10806
chr18	5293148	5293643	5293404	50	-397.38320
chr18	5293656	5294272	5293929	50	-465.83452
chr18	5294273	5294965	5294581	50	-363.19448
chr18	5294985	5295646	5295298	50	-519.57632
chr18	5295656	5296256	5295935	50	-535.99361
chr18	5296257	5296698	5296439	50	-526.84698
chr18	5296811	5297403	5297159	50	-472.13509
chr18	5297415	5298271	5297879	50	-504.29249
chr18	5298272	5298853	5298520	50	-625.03588
chr18	5298859	5299301	5299070	50	-547.97998
chr18	5299302	5299714	5299519	50	-506.95855
chr18	5299728	5300464	5300067	50	-630.06266
chr18	5300468	5301112	5300739	50	-608.19087
chr18	5301115	5301596	5301300	50	-515.94237
chr18	5301599	5301959	5301790	50	-460.54264
chr18	5301961	5302555	5302168	50	-370.76166
chr18	5302557	5303140	5302839	50	-468.89247
chr18	5303180	5303877	5303596	50	-510.46154
chr18	5303880	5304747	5304346	50	-596.49083
chr18	5304750	5305321	5305062	50	-641.17073
chr18	5305402	5306103	5305827	50	-563.00319
chr18	5306127	5306989	5306609	50	-386.37330
chr18	5306995	5307615	5307316	50	-405.38940
chr18	5307627	5308410	5307936	50	-444.64010
chr18	5308433	5309144	5308733	50	-339.95980
chr18	5309148	5309585	5309415	50	-606.92918
chr18	5309610	5310172	5309860	50	-398.68518
chr18	5310178	5310686	5310433	50	-750.78264
chr18	5310693	5311321	5311045	50	-505.08134
chr18	5311323	5312063	5311673	50	-622.48340
chr18	5312066	5312898	5312378	50	-817.07142
chr18	5312915	5313539	5313290	50	-889.41508
chr18	5313560	5314163	5313876	50	-465.22631
chr18	5314166	5314911	5314578	50	-607.98915
chr18	5314933	5315531	5315258	50	-580.11801
chr18	5315533	5316395	5315898	50	-450.66942
chr18	5316473	5317128	5316886	50	-540.19028
chr18	5317138	5317928	5317437	50	-576.66648
chr18	5317944	5318511	5318236	50	-441.94123
chr18	5318529	5319404	5319014	50	-387.65315
chr18	5319417	5320904	5320121	50	-535.40985
chr18	5320915	5321522	5321277	50	-345.51223
chr18	5321527	5322106	5321812	50	-386.92531
chr18	5322110	5322784	5322389	50	-457.80688
chr18	5322786	5323213	5323011	50	-265.22205
chr18	5323214	5323908	5323606	50	-305.27023
chr18	5323918	5325575	5324815	50	-369.42114
chr18	5325581	5326129	5325821	50	-409.09005
chr18	5326131	5326706	5326440	50	-393.78553
chr18	5326710	5327029	5326870	50	-438.94291
chr18	5327031	5327441	5327257	50	-298.46750
chr18	5327474	5328022	5327704	50	-665.85328
chr18	5328027	5328603	5328237	50	-393.36324
chr18	5328621	5329269	5328982	50	-386.43654
chr18	5329280	5330557	5329837	50	-687.94911
chr18	5330559	5331185	5330938	50	-371.47536
chr18	5331243	5332572	5332077	50	-616.75391
chr18	5332575	5333179	5332862	50	-432.20304
chr18	5333180	5333795	5333410	50	-342.88947
chr18	5333808	5334393	5334071	50	-544.09788
chr18	5334405	5335076	5334803	50	-552.85195
chr18	5335079	5335521	5335296	50	-320.06681
chr18	5335542	5336319	5335980	50	-694.17378
chr18	5336321	5337050	5336572	50	-630.05026
chr18	5337054	5337522	5337305	50	-483.78246
chr18	5337535	5338202	5337874	50	-502.77615
chr18	5338203	5339028	5338564	50	-688.96641
chr18	5339035	5339914	5339276	50	-557.54190
chr18	5340108	5340696	5340412	50	-466.83358
chr18	5340698	5341461	5341100	50	-589.60314
chr18	5341509	5342428	5342101	50	-451.57014
chr18	5342434	5343094	5342806	50	-550.95849
chr18	5343127	5343529	5343321	50	-408.31835
chr18	5343535	5344165	5343848	50	-550.62922
chr18	5344170	5344941	5344459	50	-540.04240
chr18	5345941	5346351	5346132	50	-523.29106
chr18	5346352	5346861	5346682	50	-327.54042
chr18	5346873	5347600	5347196	50	-647.22556
chr18	5347608	5348139	5347884	50	-539.91127
chr18	5348144	5348683	5348377	50	-524.64946
chr18	5348690	5349231	5348977	50	-526.21673
chr18	5349235	5350455	5349688	50	-532.74951
chr18	5350458	5351061	5350757	50	-482.21216
chr18	5351067	5351652	5351382	50	-571.40320
chr18	5351679	5352462	5352062	50	-517.24094
chr18	5352531	5353256	5352931	50	-465.67934
chr18	5353284	5353905	5353561	50	-644.41802
chr18	5353915	5354337	5354134	50	-580.86504
chr18	5354344	5355667	5355313	50	-574.63121
chr18	5355668	5356105	5355851	50	-551.64591
chr18	5356112	5357163	5356658	50	-688.24389
chr18	5357164	5358072	5357561	50	-507.92803
chr18	5358078	5359130	5358650	50	-535.38210
chr18	5359139	5359868	5359415	50	-530.93957
chr18	5359872	5360441	5360145	50	-456.14329
chr18	5360451	5360997	5360718	50	-508.56518
chr18	5361002	5361808	5361334	50	-672.33334
chr18	5361825	5362795	5362329	50	-476.66583
chr18	5362811	5363173	5363002	50	-374.18537
chr18	5363176	5363894	5363494	50	-422.52522
chr18	5363906	5364385	5364171	50	-531.60391
chr18	5364390	5365016	5364707	50	-499.14789
chr18	5365035	5365476	5365232	50	-373.71852
chr18	5365477	5366213	5365903	50	-489.78099
chr18	5366215	5366873	5366590	50	-773.21083
chr18	5366883	5367505	5367150	50	-377.26925
chr18	5367523	5368211	5367778	50	-569.15269
chr18	5368213	5368727	5368515	50	-404.33537
chr18	5368747	5372092	5369867	50	-496.26127
chr18	5372171	5372727	5372398	50	-646.42313
chr18	5372734	5373443	5373129	50	-476.20286
chr18	5373452	5374220	5373843	50	-692.23391
chr18	5374233	5374867	5374612	50	-474.59423
chr18	5374874	5375457	5375204	50	-433.42270
chr18	5375460	5376084	5375765	50	-645.71868
chr18	5376104	5377365	5376754	50	-552.57122
chr18	5377371	5377717	5377535	50	-464.82971
chr18	5377723	5378298	5377989	50	-494.65123
chr18	5378301	5378559	5378414	50	-425.33590
chr18	5378582	5379164	5378885	50	-465.03673
chr18	5379165	5379745	5379492	50	-558.70176
chr18	5379747	5380453	5380148	50	-517.72516
