scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
chr18,5565001,5585000,5574402,1609,1006,20.8877,8.8677,0.404,0.2585,0.1455
chr18,5570001,5590000,5578437,1508,955,25.7202,9.2947,0.4691,0.3538,0.204
chr18,5575001,5595000,5585043,1540,954,28.3583,7.6686,0.5743,0.4481,0.2312
chr18,5580001,5600000,5590138,1358,851,27.5607,6.0325,0.6409,0.4429,0.2377
chr18,5585001,5605000,5592222,1080,667,22.3358,4.8924,0.6406,0.4095,0.2345
chr18,5590001,5610000,5594975,817,511,16.0124,3.5848,0.6342,0.3645,0.2006
chr18,5595001,5615000,5607241,904,563,12.8191,10.1111,0.1181,0.093,0.0519
chr18,5600001,5620000,5614538,1120,700,13.9869,12.1573,0.07,0.0624,0.0357
chr18,5605001,5625000,5617208,1667,1037,23.0866,14.0568,0.2431,0.1543,0.1001
chr18,5610001,5630000,5619789,2163,1347,29.5632,16.2784,0.2898,0.1583,0.1084
chr18,5615001,5635000,5625073,2115,1331,29.6305,9.0807,0.5308,0.2178,0.1602
chr18,5620001,5640000,5629365,1956,1213,24.6111,8.751,0.4754,0.1607,0.1178
chr18,5625001,5645000,5633804,1744,1089,19.2059,8.821,0.3705,0.1247,0.091
chr18,5630001,5650000,5636954,1253,780,13.9568,6.3836,0.3723,0.129,0.093
chr18,5635001,5655000,5644050,1035,643,12.2593,7.0485,0.2699,0.1099,0.0762
chr18,5640001,5660000,5651500,1185,744,13.6231,6.4133,0.3598,0.1289,0.09
chr18,5645001,5665000,5657601,1192,759,14.7859,6.0227,0.4211,0.1612,0.1107
chr18,5650001,5670000,5660622,1610,1014,17.8517,8.8977,0.3347,0.1299,0.087
chr18,5655001,5675000,5664831,1669,1060,27.0203,7.2071,0.5789,0.2651,0.1737
chr18,5660001,5680000,5670840,1691,1086,32.7788,7.5731,0.6246,0.3859,0.2374
chr18,5665001,5685000,5675468,1891,1171,35.4939,9.2926,0.585,0.376,0.2224
chr18,5670001,5690000,5679321,1684,1052,33.3473,8.4928,0.594,0.3815,0.2297
chr18,5675001,5695000,5683523,1680,1044,22.9835,9.3045,0.4237,0.2181,0.1414
chr18,5680001,5700000,5689428,1608,996,16.4532,8.0961,0.3404,0.1241,0.0907
chr18,5685001,5705000,5694698,1313,838,12.7802,5.5922,0.3912,0.1201,0.0958
chr18,5690001,5710000,5696644,1063,673,9.3985,3.4977,0.4576,0.1268,0.1034
chr18,5695001,5715000,5701324,832,502,9.2071,2.0724,0.6325,0.205,0.1536
chr18,5700001,5720000,5712276,881,525,13.1837,3.5371,0.5769,0.2568,0.1829
chr18,5705001,5725000,5718972,1105,654,17.3682,5.1519,0.5425,0.2777,0.183
chr18,5710001,5730000,5720385,1327,770,24.8704,5.2826,0.6496,0.349,0.2351
chr18,5715001,5735000,5725048,1786,1041,30.324,7.2681,0.6133,0.2719,0.1907
chr18,5720001,5740000,5730954,1901,1094,30.109,8.5048,0.5595,0.2135,0.1539
chr18,5725001,5745000,5735804,1847,1055,31.8946,7.5341,0.6178,0.2129,0.1609
chr18,5730001,5750000,5739395,2126,1216,34.2376,10.7555,0.5219,0.1892,0.137
chr18,5735001,5755000,5742371,1590,918,26.9456,8.8184,0.5069,0.1995,0.1448
chr18,5740001,5760000,5748767,1300,763,23.0299,6.1043,0.581,0.2651,0.1832
chr18,5745001,5765000,5755909,1463,885,19.1059,6.5652,0.4885,0.2202,0.1417
chr18,5750001,5770000,5762736,1444,896,15.2814,5.6687,0.4588,0.1963,0.1281
chr18,5755001,5775000,5765956,1963,1249,20.9873,7.4399,0.4766,0.2063,0.1348
chr18,5760001,5780000,5769874,2156,1342,25.9798,8.1342,0.5231,0.245,0.165
chr18,5765001,5785000,5775268,2137,1365,26.5502,11.448,0.3974,0.2072,0.1416
chr18,5770001,5790000,5780098,2235,1471,32.2442,13.1078,0.422,0.2375,0.1608
chr18,5775001,5795000,5785625,2329,1540,34.5353,14.279,0.415,0.2521,0.1676
chr18,5780001,5800000,5789919,2322,1591,32.9608,15.435,0.3621,0.2391,0.1521
chr18,5785001,5805000,5793953,2108,1424,31.1634,11.7491,0.4524,0.3163,0.1947
chr18,5790001,5810000,5797274,1675,1133,24.489,8.3449,0.4917,0.3392,0.2165
chr18,5795001,5815000,5803247,1291,850,21.0767,8.1243,0.4436,0.3092,0.2062
chr18,5800001,5820000,5811531,1380,891,23.2863,7.7408,0.501,0.3035,0.1947
chr18,5805001,5825000,5817417,1630,1060,24.2072,11.7418,0.3468,0.1876,0.1243
chr18,5810001,5830000,5821261,2083,1346,24.4159,14.2934,0.2615,0.1369,0.0894
chr18,5815001,5835000,5825182,2429,1574,23.7245,14.9237,0.2277,0.107,0.0701
chr18,5820001,5840000,5830022,2404,1561,24.111,15.8152,0.2078,0.1095,0.0703
chr18,5825001,5845000,5834007,2157,1386,22.2594,13.4133,0.248,0.1488,0.0887
chr18,5830001,5850000,5838330,1934,1218,21.1611,10.9942,0.3162,0.1764,0.1094
chr18,5835001,5855000,5843236,1595,1021,18.1805,9.4506,0.3159,0.1878,0.1131
chr18,5840001,5860000,5850023,1515,955,14.4279,9.86,0.1881,0.1019,0.0644
chr18,5845001,5865000,5853590,1314,840,11.378,7.5488,0.2023,0.0942,0.0644
chr18,5850001,5870000,5861010,1550,1032,15.2498,10.6175,0.1791,0.0969,0.0587
chr18,5855001,5875000,5864674,1546,1020,17.2815,10.2841,0.2538,0.1521,0.0924
chr18,5860001,5880000,5869144,1191,805,16.673,7.5517,0.3765,0.2248,0.14
chr18,5865001,5885000,5872864,1301,881,20.3071,7.7283,0.4487,0.2801,0.1704
chr18,5870001,5890000,5881147,1156,761,22.5067,7.4238,0.5039,0.3485,0.2286
chr18,5875001,5895000,5885191,946,612,19.2131,6.0161,0.5231,0.3404,0.2198
chr18,5880001,5900000,5891220,1374,904,23.6199,7.2758,0.529,0.3425,0.2184
chr18,5885001,5905000,5895861,1591,1013,23.991,8.2715,0.4872,0.2993,0.1882
chr18,5890001,5910000,5900897,1383,898,20.4922,6.9716,0.4923,0.2946,0.1854
chr18,5895001,5915000,5903490,1611,1056,22.018,8.9793,0.4206,0.2583,0.1556
chr18,5900001,5920000,5906859,1085,688,13.8891,6.4968,0.3626,0.215,0.1281
chr18,5905001,5925000,5913947,884,584,10.1715,4.821,0.3569,0.1928,0.1266
chr18,5910001,5930000,5921659,1130,738,7.6692,4.3293,0.2784,0.0763,0.0566
chr18,5915001,5935000,5928240,1421,927,12.4007,5.1095,0.4164,0.1155,0.0886
chr18,5920001,5940000,5931052,1939,1254,18.4697,6.894,0.4564,0.1433,0.1064
chr18,5925001,5945000,5934895,2182,1412,27.167,9.7215,0.4729,0.1889,0.1328
chr18,5930001,5950000,5939190,2065,1316,33.2724,9.8805,0.5421,0.2856,0.1861
chr18,5935001,5955000,5944359,1909,1221,34.1004,9.1114,0.5783,0.3268,0.2146
chr18,5940001,5960000,5949686,1766,1137,34.6759,8.8655,0.5928,0.3277,0.2049
chr18,5945001,5965000,5955186,1663,1091,34.0836,7.7918,0.6279,0.3188,0.1973
chr18,5950001,5970000,5958796,1482,976,27.5843,6.6733,0.6104,0.2856,0.18
chr18,5955001,5975000,5964344,1373,884,26.224,5.9144,0.6319,0.3072,0.1824
chr18,5960001,5980000,5969645,1270,797,22.3691,5.1729,0.6244,0.3294,0.1927
chr18,5965001,5985000,5976737,1420,882,18.9794,7.0263,0.4596,0.2088,0.1276
chr18,5970001,5990000,5980592,1613,992,21.1079,7.9134,0.4546,0.209,0.1259
chr18,5975001,5995000,5985274,1717,1072,21.5169,9.265,0.398,0.1847,0.1119
chr18,5980001,6000000,5989957,1952,1228,27.5962,10.9156,0.4331,0.1892,0.1267
chr18,5985001,6005000,5995433,1895,1131,25.1501,8.2988,0.5038,0.2036,0.1423
chr18,5990001,6010000,5999711,1887,1137,23.4652,7.4118,0.5199,0.1834,0.1338
chr18,5995001,6015000,6004300,1912,1132,34.9909,8.6726,0.6028,0.2873,0.1951
chr18,6000001,6020000,6009419,1755,1024,49.5519,8.3209,0.7124,0.4178,0.2377
chr18,6005001,6025000,6014643,1608,941,58.922,7.2177,0.7817,0.4647,0.2737
chr18,6010001,6030000,6019193,1550,885,55.545,6.6624,0.7858,0.4111,0.2527
chr18,6015001,6035000,6025083,1475,854,39.6588,3.0035,0.8592,0.2844,0.1902
chr18,6020001,6040000,6029998,1404,801,16.719,0.949,0.8926,0.1406,0.113
chr18,6025001,6045000,6035440,1455,843,6.7491,1.1259,0.7141,0.0519,0.0414
chr18,6030001,6050000,6040672,1601,983,10.3579,1.1785,0.7957,0.0716,0.056
chr18,6035001,6055000,6044638,1430,875,9.2608,1.3326,0.7484,0.067,0.0545
chr18,6040001,6060000,6049126,1445,891,8.9086,1.3339,0.7395,0.068,0.0524
chr18,6045001,6065000,6054931,1458,895,7.8783,1.2763,0.7212,0.0641,0.0481
chr18,6050001,6070000,6061246,1397,798,9.378,2.049,0.6414,0.1098,0.069
chr18,6055001,6075000,6065707,1652,947,12.4047,5.3677,0.396,0.1319,0.068
chr18,6060001,6080000,6070534,1852,1087,17.231,7.1337,0.4144,0.197,0.0984
chr18,6065001,6085000,6074931,1798,1060,21.5723,7.2724,0.4958,0.3475,0.1738
chr18,6070001,6090000,6080088,1910,1160,26.2317,9.659,0.4618,0.3336,0.1756
chr18,6075001,6095000,6084083,1689,1023,26.5825,7.2672,0.5706,0.3899,0.2191
chr18,6080001,6100000,6089925,1609,991,26.7293,7.0706,0.5816,0.39,0.2332
chr18,6085001,6105000,6095006,1721,1072,25.7041,8.0671,0.5222,0.3543,0.191
chr18,6090001,6110000,6099598,1390,884,16.1892,6.0155,0.4582,0.283,0.1539
chr18,6095001,6115000,6101678,1179,761,11.8555,4.6354,0.4378,0.2423,0.1368
chr18,6100001,6120000,6109830,1247,837,11.8583,5.6872,0.3517,0.1545,0.0933
chr18,6105001,6125000,6117239,1164,770,10.152,6.9008,0.1907,0.0735,0.0478
chr18,6110001,6130000,6122217,1467,944,16.1784,8.2902,0.3224,0.142,0.0979
chr18,6115001,6135000,6125008,1918,1238,20.6247,9.9789,0.3479,0.1554,0.108
chr18,6120001,6140000,6130415,1909,1159,18.806,9.531,0.3273,0.1589,0.1026
chr18,6125001,6145000,6134775,1959,1199,19.9829,8.5331,0.4015,0.1809,0.1218
chr18,6130001,6150000,6139676,1905,1149,25.2523,6.261,0.6026,0.2852,0.197
chr18,6135001,6155000,6144334,1773,1046,27.5317,5.2966,0.6773,0.3374,0.2295
chr18,6140001,6160000,6148948,1538,919,35.3107,4.4128,0.7778,0.4371,0.3114
chr18,6145001,6165000,6154278,1412,846,39.3328,3.3242,0.8441,0.5696,0.4008
chr18,6150001,6170000,6160846,1448,901,31.7333,4.2169,0.7654,0.4702,0.3192
chr18,6155001,6175000,6166439,1593,1002,28.7019,5.3413,0.6862,0.3946,0.2671
chr18,6160001,6180000,6170666,1780,1122,21.2971,4.9489,0.6229,0.2896,0.1977
chr18,6165001,6185000,6174698,1881,1193,18.5281,5.9373,0.5146,0.2185,0.1463
chr18,6170001,6190000,6179634,1816,1142,23.1374,6.8094,0.5452,0.2534,0.1681
chr18,6175001,6195000,6185020,1769,1093,39.2218,6.6747,0.7091,0.3927,0.2751
chr18,6180001,6200000,6190407,1794,1122,45.452,7.3034,0.7231,0.412,0.2933
chr18,6185001,6205000,6194846,1774,1112,44.2263,7.4892,0.7104,0.4092,0.2761
chr18,6190001,6210000,6199389,1713,1036,41.466,6.5131,0.7285,0.435,0.2913
chr18,6195001,6215000,6204939,1743,1044,30.3753,7.1971,0.6169,0.3899,0.2251
chr18,6200001,6220000,6210332,1686,1030,32.2561,9.395,0.5489,0.4174,0.2254
chr18,6205001,6225000,6215705,1798,1099,33.154,9.296,0.562,0.4236,0.2502
chr18,6210001,6230000,6220212,1952,1226,30.4617,10.9302,0.4719,0.3706,0.2164
chr18,6215001,6235000,6225207,1964,1262,26.8909,11.7007,0.3936,0.3156,0.1862
chr18,6220001,6240000,6229407,1929,1197,22.7271,10.1923,0.3808,0.3038,0.1769
chr18,6225001,6245000,6233610,1697,1041,21.9278,9.9835,0.3743,0.321,0.1774
chr18,6230001,6250000,6236727,1227,758,18.2851,7.0389,0.4441,0.3835,0.2114
chr18,6235001,6255000,6244694,1192,744,21.2501,7.3188,0.4876,0.4009,0.2264
chr18,6240001,6260000,6251607,1220,779,23.2216,7.7984,0.4972,0.4114,0.2372
chr18,6245001,6265000,6257004,1364,885,32.1925,7.7449,0.6121,0.5161,0.3102
chr18,6250001,6270000,6259641,1700,1100,38.2533,9.1764,0.6131,0.5032,0.3085
chr18,6255001,6275000,6265256,1735,1096,38.1978,7.6155,0.6675,0.5573,0.3396
chr18,6260001,6280000,6270250,1789,1139,36.7249,8.3479,0.6296,0.5485,0.3153
chr18,6265001,6285000,6275069,1796,1120,29.6633,8.3515,0.5606,0.4899,0.2816
chr18,6270001,6290000,6279696,1907,1177,30.5198,8.538,0.5628,0.5289,0.2857
chr18,6275001,6295000,6284994,1906,1214,28.097,9.2973,0.5027,0.4634,0.2642
chr18,6280001,6300000,6290072,1908,1220,29.5131,8.0751,0.5703,0.4775,0.2977
chr18,6285001,6305000,6295146,2029,1324,28.86,8.7594,0.5343,0.4542,0.2674
chr18,6290001,6310000,6299996,2028,1339,26.9217,9.1725,0.4917,0.4078,0.2374
chr18,6295001,6315000,6305127,2073,1315,32.0812,8.6359,0.5758,0.4253,0.2703
chr18,6300001,6320000,6309740,2067,1297,28.1949,8.7343,0.527,0.3952,0.2319
chr18,6305001,6325000,6315085,2026,1253,30.1222,8.967,0.5412,0.4106,0.2392
chr18,6310001,6330000,6320083,2086,1299,31.9162,8.4225,0.5824,0.424,0.2571
chr18,6315001,6335000,6325153,2027,1320,27.8232,8.0531,0.5511,0.4407,0.2361
chr18,6320001,6340000,6329082,1828,1198,27.8325,6.9304,0.6013,0.477,0.2679
chr18,6325001,6345000,6334141,1689,1128,30.1946,7.836,0.5879,0.514,0.3006
chr18,6330001,6350000,6339829,1465,976,27.8703,8.393,0.5371,0.5098,0.2913
chr18,6335001,6355000,6346215,1430,929,24.6526,8.6902,0.4787,0.4415,0.2589
chr18,6340001,6360000,6350860,1640,1066,34.8034,9.3648,0.5759,0.4984,0.2959
chr18,6345001,6365000,6355706,1711,1107,29.708,8.0903,0.5719,0.4395,0.2549
chr18,6350001,6370000,6359747,1805,1153,32.2712,7.3764,0.6279,0.4461,0.2713
chr18,6355001,6375000,6364491,1734,1080,30.7838,6.5625,0.6486,0.4433,0.265
chr18,6360001,6380000,6370274,1766,1114,18.9,5.7543,0.5332,0.2786,0.1723
chr18,6365001,6385000,6375425,1806,1126,18.6959,5.5909,0.5396,0.2621,0.1661
chr18,6370001,6390000,6380388,1875,1197,15.1397,6.0863,0.4265,0.2014,0.1187
chr18,6375001,6395000,6385085,2023,1337,20.681,8.5823,0.4134,0.2274,0.1445
chr18,6380001,6400000,6389749,1918,1270,21.4444,8.6905,0.4232,0.2851,0.1778
chr18,6385001,6405000,6394608,1890,1262,22.9437,9.7497,0.4036,0.3335,0.1913
chr18,6390001,6410000,6398183,1573,1047,21.281,8.4062,0.4337,0.3736,0.2235
chr18,6395001,6415000,6403881,1366,895,16.298,5.8151,0.4741,0.4349,0.2354
chr18,6400001,6420000,6407813,1085,699,14.1442,5.3388,0.452,0.4033,0.2222
chr18,6405001,6425000,6412731,659,424,9.158,2.713,0.5429,0.4264,0.2584
chr18,6410001,6430000,6416221,546,356,7.5584,2.4123,0.5161,0.4309,0.2075
chr18,6425001,6445000,6439286,884,572,9.0397,4.3463,0.3506,0.2467,0.1366
chr18,6430001,6450000,6442600,1232,801,12.0018,6.0881,0.3269,0.215,0.1318
chr18,6435001,6455000,6446682,1693,1122,19.2632,8.5695,0.3842,0.2738,0.1685
chr18,6440001,6460000,6450066,1913,1286,23.4097,8.635,0.4611,0.3399,0.2105
chr18,6445001,6465000,6455064,1910,1285,30.3669,8.5265,0.5615,0.4089,0.2642
chr18,6450001,6470000,6458852,1818,1199,32.2173,8.6804,0.5755,0.4412,0.281
chr18,6455001,6475000,6462119,1247,808,24.132,5.9161,0.6062,0.4606,0.2939
chr18,6460001,6480000,6464741,818,518,17.461,4.6204,0.5815,0.4274,0.2709
chr18,6465001,6485000,6474813,612,384,10.6504,3.6122,0.4935,0.3886,0.2279
chr18,6470001,6490000,6484795,578,387,7.8567,2.1448,0.5711,0.3136,0.214
chr18,6475001,6495000,6488765,1112,725,15.9907,4.4609,0.5638,0.3469,0.2194
chr18,6480001,6500000,6491505,1586,1031,21.0598,6.3814,0.5349,0.3468,0.2041
chr18,6485001,6505000,6495809,1829,1182,21.8096,7.5708,0.4846,0.3086,0.176
chr18,6490001,6510000,6497891,1632,1043,21.0633,7.2313,0.4889,0.3513,0.1917
chr18,6495001,6515000,6504700,1644,1040,17.4577,6.8293,0.4376,0.2946,0.155
chr18,6500001,6520000,6509817,1504,953,13.6504,6.0091,0.3887,0.2483,0.1338
chr18,6505001,6525000,6516565,1475,946,16.9423,6.2789,0.4592,0.2958,0.1728
chr18,6510001,6530000,6519771,1841,1166,18.9952,7.3693,0.441,0.2661,0.1587
chr18,6515001,6535000,6525553,1763,1148,18.3951,9.3898,0.3241,0.2027,0.1256
chr18,6520001,6540000,6530488,2025,1325,23.3773,12.6119,0.2991,0.2031,0.1173
chr18,6525001,6545000,6534576,1815,1180,19.0303,11.6299,0.2414,0.1686,0.0948
chr18,6530001,6550000,6539816,1910,1260,20.0656,13.6931,0.1888,0.1524,0.0806
chr18,6535001,6555000,6544930,1917,1252,21.8537,10.4448,0.3532,0.2998,0.1575
chr18,6540001,6560000,6550723,1758,1151,19.3217,8.1742,0.4054,0.3437,0.1946
chr18,6545001,6565000,6554592,1976,1305,23.0355,9.1023,0.4335,0.3483,0.2089
chr18,6550001,6570000,6559799,1868,1238,24.966,8.0511,0.5123,0.4042,0.2412
chr18,6555001,6575000,6564280,1724,1156,23.5172,8.4952,0.4693,0.3689,0.2212
chr18,6560001,6580000,6569740,1783,1168,30.5419,7.9267,0.5879,0.4717,0.2849
chr18,6565001,6585000,6575250,1724,1106,26.7451,6.6247,0.603,0.459,0.2738
chr18,6570001,6590000,6579860,1632,1045,23.5332,6.1529,0.5855,0.4172,0.2519
chr18,6575001,6595000,6583416,1504,952,24.6728,5.2229,0.6506,0.4595,0.2837
chr18,6580001,6600000,6587082,1065,674,13.7307,3.7396,0.5719,0.3502,0.2244
chr18,6585001,6605000,6595542,1127,698,14.7905,3.9126,0.5816,0.3861,0.2301
chr18,6590001,6610000,6601676,1132,713,17.1292,3.2495,0.6811,0.4495,0.2723
chr18,6595001,6615000,6607060,1410,897,20.9253,5.0065,0.6139,0.4399,0.2577
chr18,6600001,6620000,6610024,1796,1184,26.482,7.1223,0.5761,0.4479,0.2447
chr18,6605001,6625000,6615469,1794,1239,28.1399,8.7738,0.5246,0.4315,0.2278
chr18,6610001,6630000,6620072,1964,1317,26.8262,10.0669,0.4543,0.3807,0.1954
chr18,6615001,6635000,6624733,1863,1239,21.8038,10.2475,0.3606,0.3114,0.1478
chr18,6620001,6640000,6629657,1863,1190,23.6557,10.0182,0.405,0.3221,0.1655
chr18,6625001,6645000,6635434,1986,1237,25.0146,9.6816,0.4419,0.3438,0.1827
chr18,6630001,6650000,6640824,2049,1311,27.1517,10.1427,0.4561,0.3527,0.1945
chr18,6635001,6655000,6645461,2271,1429,27.5874,10.4625,0.4501,0.3425,0.1929
chr18,6640001,6660000,6648740,2122,1359,26.5178,9.6166,0.4677,0.3578,0.2074
chr18,6645001,6665000,6652193,1619,1033,19.2894,7.1737,0.4578,0.3434,0.1988
chr18,6650001,6670000,6658992,1548,979,18.8836,6.4207,0.4925,0.3572,0.2114
chr18,6655001,6675000,6666519,1442,936,19.4506,5.2967,0.5719,0.3523,0.2212
chr18,6660001,6680000,6671781,1700,1112,18.0304,6.2852,0.483,0.2717,0.1734
chr18,6665001,6685000,6674969,2128,1414,23.2347,8.565,0.4613,0.2733,0.1722
chr18,6670001,6690000,6679314,1994,1325,21.7008,8.1046,0.4562,0.263,0.1725
chr18,6675001,6695000,6684169,1913,1266,20.53,9.3264,0.3752,0.2035,0.1372
chr18,6680001,6700000,6689989,1870,1224,23.0188,9.2869,0.4251,0.2414,0.1628
chr18,6685001,6705000,6695285,1739,1131,21.5409,9.1407,0.4042,0.2364,0.1602
chr18,6690001,6710000,6700060,1865,1172,23.8986,10.2357,0.4003,0.2609,0.1694
chr18,6695001,6715000,6704461,1801,1150,25.2076,8.8873,0.4787,0.3508,0.2198
chr18,6700001,6720000,6710144,1794,1125,23.7731,9.6693,0.4217,0.3165,0.1976
chr18,6705001,6725000,6714937,1829,1139,22.5812,9.4328,0.4107,0.2849,0.1673
chr18,6710001,6730000,6719976,1688,1092,18.6051,10.0977,0.2964,0.1807,0.1068
chr18,6715001,6735000,6724487,1736,1120,17.1263,9.1388,0.3041,0.1714,0.1022
chr18,6720001,6740000,6730520,1769,1164,16.7533,8.801,0.3112,0.1663,0.0949
chr18,6725001,6745000,6735631,1796,1177,21.2168,7.8838,0.4582,0.2394,0.1522
chr18,6730001,6750000,6739874,1849,1175,24.6656,7.3889,0.539,0.3189,0.1925
chr18,6735001,6755000,6744080,1761,1116,23.9552,9.0841,0.4501,0.2905,0.171
chr18,6740001,6760000,6750041,1712,1055,21.4444,9.2909,0.3954,0.2758,0.1524
chr18,6745001,6765000,6756016,1826,1113,21.6201,8.9093,0.4163,0.3102,0.1598
chr18,6750001,6770000,6760894,1897,1179,20.9243,7.4968,0.4725,0.2986,0.1723
chr18,6755001,6775000,6764698,2002,1246,22.2889,6.7963,0.5327,0.3534,0.2061
chr18,6760001,6780000,6769299,1939,1234,23.5467,6.4366,0.5707,0.4007,0.2487
chr18,6765001,6785000,6774674,1755,1137,19.2476,7.938,0.416,0.3017,0.1917
chr18,6770001,6790000,6780007,1720,1122,19.7152,9.145,0.3663,0.3246,0.18
chr18,6775001,6795000,6784709,1673,1078,19.1135,9.3332,0.3438,0.3162,0.1645
chr18,6780001,6800000,6790336,1775,1168,17.7743,8.5846,0.3486,0.2842,0.1497
chr18,6785001,6805000,6795164,1842,1215,22.8042,8.1576,0.4731,0.4069,0.2216
chr18,6790001,6810000,6800050,1851,1223,26.881,7.0204,0.5858,0.4524,0.2801
chr18,6795001,6815000,6803922,1802,1166,27.1332,6.2936,0.6234,0.4478,0.294
chr18,6800001,6820000,6809602,1725,1094,29.1615,6.8855,0.618,0.4347,0.2827
chr18,6805001,6825000,6815354,1801,1142,30.321,8.3311,0.5689,0.4299,0.2711
chr18,6810001,6830000,6819948,1646,1028,22.642,7.847,0.4853,0.3437,0.2182
chr18,6815001,6835000,6825249,1906,1229,22.6284,10.7884,0.3543,0.2611,0.1505
chr18,6820001,6840000,6829902,1877,1204,23.8402,9.7597,0.4191,0.2813,0.1774
chr18,6825001,6845000,6835576,1837,1178,19.8263,8.809,0.3847,0.2093,0.135
chr18,6830001,6850000,6839317,1928,1227,19.3463,8.5957,0.3847,0.2007,0.1295
chr18,6835001,6855000,6845227,1835,1165,17.6997,7.5231,0.4035,0.1825,0.1244
chr18,6840001,6860000,6849977,1852,1176,14.886,8.8039,0.2567,0.1134,0.0747
chr18,6845001,6865000,6854870,1717,1075,11.898,8.3853,0.1732,0.0755,0.0503
chr18,6850001,6870000,6859425,1708,1068,12.1966,8.4225,0.183,0.0854,0.0524
chr18,6855001,6875000,6865031,1650,1036,13.5843,6.6352,0.3437,0.1598,0.1054
chr18,6860001,6880000,6870690,1713,1077,14.7289,5.7185,0.4407,0.2205,0.1387
chr18,6865001,6885000,6875558,1837,1167,15.4397,4.8538,0.5216,0.227,0.1536
chr18,6870001,6890000,6880217,1953,1259,18.0935,6.1919,0.4901,0.241,0.1583
chr18,6875001,6895000,6884835,1961,1277,21.4883,8.3864,0.4386,0.2262,0.1437
chr18,6880001,6900000,6889867,1927,1267,19.7508,10.6149,0.3009,0.1672,0.1048
chr18,6885001,6905000,6894815,1890,1234,18.7743,12.0396,0.2186,0.133,0.0768
chr18,6890001,6910000,6899606,1766,1144,17.8748,12.0804,0.1934,0.1171,0.0703
chr18,6895001,6915000,6904128,1666,1066,14.7133,10.6067,0.1622,0.1159,0.0681
chr18,6900001,6920000,6909745,1623,1022,17.0365,8.4228,0.3383,0.2314,0.1401
chr18,6905001,6925000,6914613,1454,909,16.6862,6.5082,0.4388,0.3252,0.1978
chr18,6910001,6930000,6920661,1622,1011,19.1911,5.8477,0.5329,0.4017,0.248
chr18,6915001,6935000,6925787,1778,1107,19.214,7.7437,0.4255,0.3319,0.1821
chr18,6920001,6940000,6930409,1744,1105,19.2744,7.9234,0.4173,0.3197,0.1756
chr18,6925001,6945000,6934584,1935,1234,21.4501,9.0917,0.4046,0.2649,0.1615
chr18,6930001,6950000,6939944,1852,1173,17.6,8.7228,0.3372,0.1798,0.1155
chr18,6935001,6955000,6945278,1804,1170,23.449,8.3552,0.4746,0.2551,0.173
chr18,6940001,6960000,6949788,1837,1205,22.1138,9.7443,0.3883,0.2138,0.1444
chr18,6945001,6965000,6955250,1890,1272,29.5326,11.1071,0.4534,0.2976,0.1938
chr18,6950001,6970000,6959390,1738,1207,29.5682,10.6359,0.4709,0.3128,0.2064
chr18,6955001,6975000,6964919,1769,1230,24.9237,9.806,0.4353,0.2719,0.1848
chr18,6960001,6980000,6969642,1766,1208,29.4236,9.2754,0.5206,0.3586,0.2207
chr18,6965001,6985000,6975469,1703,1147,28.0785,8.2781,0.5446,0.3936,0.238
chr18,6970001,6990000,6979909,1831,1247,38.6467,9.5365,0.6042,0.497,0.2956
chr18,6975001,6995000,6985229,1859,1245,44.565,9.7694,0.6404,0.5663,0.3418
chr18,6980001,7000000,6990137,1914,1272,41.5141,10.5491,0.5948,0.5129,0.3337
chr18,6985001,7005000,6994887,1883,1261,36.8327,10.7748,0.5473,0.4447,0.2816
chr18,6990001,7010000,6999512,1869,1217,27.3362,10.9324,0.4286,0.3704,0.2239
chr18,6995001,7015000,7004950,1816,1141,21.527,11.4874,0.3041,0.2604,0.1373
chr18,7000001,7020000,7009481,1636,1026,18.9352,11.955,0.226,0.2068,0.1002
chr18,7005001,7025000,7014945,1631,1013,17.2863,14.1916,0.0983,0.1097,0.0463
chr18,7010001,7030000,7018067,1284,803,13.8011,12.3469,0.0556,0.0645,0.0255
chr18,7015001,7035000,7025801,1393,923,18.9338,11.5303,0.243,0.2679,0.1258
chr18,7020001,7040000,7029669,1350,892,18.699,10.1948,0.2943,0.296,0.1527
chr18,7025001,7045000,7036532,1457,941,17.6309,7.5115,0.4025,0.3394,0.2016
chr18,7030001,7050000,7039113,1704,1088,18.8848,7.7414,0.4185,0.3153,0.1897
chr18,7035001,7055000,7045190,1539,962,12.9387,6.893,0.3048,0.221,0.1262
chr18,7040001,7060000,7049915,1762,1112,19.644,6.1507,0.5231,0.3637,0.2079
chr18,7045001,7065000,7055701,1684,1066,21.2775,7.1186,0.4986,0.3854,0.2018
chr18,7050001,7070000,7060697,1963,1267,25.4309,10.0848,0.4321,0.3739,0.1944
chr18,7055001,7075000,7065104,2016,1317,25.8188,9.8779,0.4466,0.3401,0.1945
