scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
chr7,12420001,12440000,12431062,13542,536,9.2522,5.4188,0.2613,0.0889,0.0596
chr7,12425001,12445000,12435177,14927,616,9.8264,4.5416,0.3678,0.098,0.0692
chr7,12430001,12450000,12440176,15043,658,12.9996,3.7796,0.5495,0.1509,0.1184
chr7,12435001,12455000,12444951,15634,650,17.4539,4.704,0.5754,0.1814,0.1442
chr7,12440001,12460000,12450167,15480,678,23.2229,4.624,0.6679,0.2664,0.2054
chr7,12445001,12465000,12454595,14675,682,24.0362,6.1282,0.5937,0.2759,0.2011
chr7,12450001,12470000,12458694,12997,547,17.9703,4.8218,0.5769,0.2704,0.1852
chr7,12455001,12475000,12464789,12844,595,14.8167,4.2657,0.5529,0.2354,0.1551
chr7,12460001,12480000,12470653,12448,638,11.5403,6.5201,0.278,0.1119,0.0742
chr7,12465001,12485000,12475970,13159,660,11.309,5.9424,0.3111,0.1239,0.084
chr7,12470001,12490000,12479665,14138,740,13.22,7.1653,0.297,0.1234,0.0841
chr7,12475001,12495000,12484980,13838,702,16.0265,7.3192,0.373,0.1882,0.127
chr7,12480001,12500000,12490026,13614,624,18.4461,4.8483,0.5837,0.2969,0.2056
chr7,12485001,12505000,12495301,13427,609,20.0365,5.051,0.5973,0.331,0.2292
chr7,12490001,12510000,12499530,13314,508,18.6584,3.9004,0.6542,0.3904,0.2763
chr7,12495001,12515000,12504970,13409,540,18.4581,3.7817,0.6599,0.39,0.2867
chr7,12500001,12520000,12510250,13943,640,20.8238,4.9977,0.6129,0.3647,0.2582
chr7,12505001,12525000,12515267,13846,628,21.6062,4.795,0.6368,0.3661,0.2593
chr7,12510001,12530000,12519983,14738,744,27.0163,5.4925,0.6621,0.3741,0.2616
chr7,12515001,12535000,12525149,15089,809,28.3264,6.4872,0.6273,0.3729,0.2612
chr7,12520001,12540000,12530508,15674,823,27.0585,8.7916,0.5095,0.3623,0.2236
chr7,12525001,12545000,12534978,15919,889,29.084,9.1035,0.5232,0.3729,0.237
chr7,12530001,12550000,12539678,15850,922,30.7341,9.2486,0.5374,0.4116,0.2692
chr7,12535001,12555000,12544508,15466,850,29.2165,9.2427,0.5194,0.3886,0.2469
chr7,12540001,12560000,12550015,14850,862,30.1318,7.4378,0.6041,0.4164,0.2845
chr7,12545001,12565000,12555316,15666,812,32.8456,5.9402,0.6937,0.511,0.3376
chr7,12550001,12570000,12560254,15935,859,32.3898,7.9359,0.6064,0.4807,0.282
chr7,12555001,12575000,12565019,16186,832,30.0435,6.2324,0.6564,0.5287,0.2895
chr7,12560001,12580000,12570035,16845,843,26.5714,5.4703,0.6586,0.4914,0.2584
chr7,12565001,12585000,12575223,16530,903,29.0368,5.6771,0.6729,0.488,0.269
chr7,12570001,12590000,12580253,17002,943,37.5281,4.1869,0.7993,0.5567,0.3461
chr7,12575001,12595000,12584610,16604,970,40.1125,10.7046,0.5787,0.4598,0.2759
chr7,12580001,12600000,12589807,16095,963,42.2453,23.4997,0.2851,0.3547,0.1498
chr7,12585001,12605000,12594365,14939,857,33.056,24.4236,0.1502,0.214,0.0754
chr7,12590001,12610000,12599815,13896,795,22.7288,24.9904,-0.0474,-0.0815,-0.022
chr7,12595001,12615000,12604469,13387,730,21.9982,18.6175,0.0832,0.1349,0.038
chr7,12600001,12620000,12610652,13810,793,28.6913,5.6282,0.672,0.5108,0.2094
chr7,12605001,12625000,12615066,13901,787,38.1592,4.231,0.8004,0.6289,0.269
chr7,12610001,12630000,12620468,14857,759,58.0614,2.2816,0.9244,0.78,0.3377
chr7,12615001,12635000,12625225,16353,881,85.5669,2.1866,0.9502,0.8565,0.3966
chr7,12620001,12640000,12630441,16042,828,113.5198,1.7712,0.9693,0.9213,0.529
chr7,12625001,12645000,12634376,16118,870,116.4627,1.8378,0.9689,0.8607,0.5399
chr7,12630001,12650000,12639285,15042,831,107.6153,2.6567,0.9518,0.818,0.5632
chr7,12635001,12655000,12644827,14313,758,80.2738,3.7059,0.9117,0.6828,0.5056
chr7,12640001,12660000,12650351,13886,679,44.2991,3.8859,0.8387,0.5086,0.3823
chr7,12645001,12665000,12654973,14039,689,33.5859,6.3883,0.6804,0.3619,0.2619
chr7,12650001,12670000,12659802,14340,703,20.9811,6.3908,0.533,0.2085,0.1605
chr7,12655001,12675000,12664529,13536,647,18.9445,5.4948,0.5503,0.2198,0.1521
chr7,12660001,12680000,12669698,13074,669,24.7787,5.4802,0.6378,0.2864,0.2054
chr7,12665001,12685000,12674808,13058,644,23.8561,3.9899,0.7134,0.3506,0.2547
chr7,12670001,12690000,12679886,12437,520,21.2655,3.8703,0.692,0.3852,0.2733
chr7,12675001,12695000,12683706,10886,422,18.2942,3.4275,0.6844,0.3933,0.3003
chr7,12680001,12700000,12689837,11210,411,11.9024,2.7712,0.6223,0.2374,0.1814
chr7,12685001,12705000,12695606,11041,392,8.736,2.3863,0.5709,0.1833,0.1365
chr7,12690001,12710000,12701600,11768,474,10.1395,1.7619,0.7039,0.1961,0.141
chr7,12695001,12715000,12705106,13875,617,12.9155,3.1358,0.6093,0.18,0.1321
chr7,12700001,12720000,12710087,13670,626,13.8439,6.4135,0.3668,0.1662,0.1023
chr7,12705001,12725000,12714570,13557,632,16.8595,7.6288,0.3769,0.2012,0.1181
chr7,12710001,12730000,12719887,13425,739,24.1239,9.0775,0.4532,0.2945,0.1727
chr7,12715001,12735000,12725423,13941,762,25.0696,9.7711,0.4391,0.334,0.1832
chr7,12720001,12740000,12730350,14248,780,24.7799,7.1909,0.5502,0.3545,0.2158
chr7,12725001,12745000,12734478,13998,746,21.9475,5.9037,0.5761,0.3358,0.2149
chr7,12730001,12750000,12739572,14013,747,19.5185,5.3494,0.5698,0.2977,0.1867
chr7,12735001,12755000,12745141,13631,790,26.1998,4.3997,0.7124,0.3608,0.2438
chr7,12740001,12760000,12749679,12425,682,24.1301,5.4753,0.6301,0.3434,0.2299
chr7,12745001,12765000,12754028,12009,604,22.5309,4.8468,0.6459,0.3571,0.2368
chr7,12750001,12770000,12758054,9523,375,14.8096,3.7552,0.5955,0.3531,0.242
chr7,12760001,12780000,12771632,9181,321,11.6703,1.2806,0.8022,0.4699,0.3437
chr7,12765001,12785000,12776820,9536,397,18.6755,1.4927,0.852,0.554,0.4173
chr7,12770001,12790000,12781022,12217,585,27.4663,2.9038,0.8088,0.5649,0.4143
chr7,12775001,12795000,12784785,13234,654,34.0821,3.4526,0.816,0.6095,0.4279
chr7,12780001,12800000,12789962,12387,558,26.1145,2.8184,0.8052,0.5851,0.39
chr7,12785001,12805000,12794374,12181,574,22.0472,3.2993,0.7397,0.5332,0.31
chr7,12790001,12810000,12800579,12194,617,23.5168,3.6207,0.7332,0.555,0.2935
chr7,12795001,12815000,12805560,12504,669,21.6189,3.7314,0.7056,0.4981,0.2692
chr7,12800001,12820000,12810701,13145,720,23.8234,5.0317,0.6512,0.4659,0.2518
chr7,12805001,12825000,12815033,14408,753,26.6913,6.784,0.5947,0.4802,0.2456
chr7,12810001,12830000,12820280,14314,734,22.4063,6.1065,0.5717,0.4017,0.2298
chr7,12815001,12835000,12824920,14422,701,20.6999,6.7408,0.5087,0.3419,0.1994
chr7,12820001,12840000,12829666,14086,712,21.1074,6.8348,0.5108,0.3197,0.2083
chr7,12825001,12845000,12834057,12516,619,17.1122,5.0301,0.5457,0.2921,0.2236
chr7,12830001,12850000,12839712,12180,579,15.9604,6.829,0.4007,0.2427,0.1696
chr7,12835001,12855000,12845438,12518,599,14.0949,6.8659,0.3449,0.2289,0.1509
chr7,12840001,12860000,12850900,13274,659,15.6106,6.3362,0.4226,0.296,0.1824
chr7,12845001,12865000,12854719,14056,731,14.9824,6.2978,0.4081,0.2287,0.1507
chr7,12850001,12870000,12859642,14170,764,18.1291,4.4541,0.6055,0.3356,0.2164
chr7,12855001,12875000,12864644,13665,770,17.9656,4.603,0.5921,0.2901,0.1901
chr7,12860001,12880000,12869711,12193,668,16.7595,5.6973,0.4926,0.2545,0.1596
chr7,12865001,12885000,12874719,12385,715,19.5952,5.7392,0.5469,0.293,0.1853
chr7,12870001,12890000,12880536,12871,688,13.4052,6.5856,0.3411,0.1114,0.0791
chr7,12875001,12895000,12886035,13975,678,11.9789,5.4575,0.374,0.0719,0.0577
chr7,12880001,12900000,12890526,15761,682,7.3411,3.5999,0.3419,0.0369,0.0319
chr7,12885001,12905000,12895119,16942,697,7.6157,6.6004,0.0714,0.0079,0.0066
chr7,12890001,12910000,12900119,17508,738,6.2043,4.9676,0.1107,0.0093,0.008
chr7,12895001,12915000,12905166,17704,723,6.3201,5.5413,0.0657,0.0064,0.0055
chr7,12900001,12920000,12909820,17317,796,10.3427,8.9963,0.0696,0.0114,0.0092
chr7,12905001,12925000,12914550,16586,813,9.8436,9.3327,0.0266,0.0054,0.0044
chr7,12910001,12930000,12919364,15334,774,15.3879,10.8037,0.175,0.0602,0.0462
chr7,12915001,12935000,12924171,13429,657,15.3956,9.9606,0.2143,0.1105,0.0762
chr7,12920001,12940000,12927502,10108,454,11.0109,6.1679,0.2819,0.1522,0.1079
chr7,12925001,12945000,12934346,9482,349,9.3626,3.4495,0.4615,0.2728,0.192
chr7,12930001,12950000,12941598,10078,363,9.9724,3.7044,0.4583,0.2529,0.1788
chr7,12935001,12955000,12947468,11319,539,17.0672,5.0879,0.5407,0.2909,0.219
chr7,12940001,12960000,12950079,13672,678,19.8119,5.8814,0.5422,0.3035,0.2186
chr7,12945001,12965000,12954438,13851,688,22.7413,5.7395,0.597,0.3748,0.2634
chr7,12950001,12970000,12959853,13406,604,19.078,4.1515,0.6426,0.4175,0.2968
chr7,12955001,12975000,12965282,12737,593,18.5271,4.9149,0.5807,0.4689,0.2817
chr7,12960001,12980000,12969564,12205,571,20.4679,4.4607,0.6421,0.4568,0.3106
chr7,12965001,12985000,12974897,12496,641,27.7003,3.8182,0.7577,0.5119,0.3669
chr7,12970001,12990000,12980509,12765,698,34.3667,4.0311,0.79,0.5395,0.3865
chr7,12975001,12995000,12985479,12796,649,31.9794,2.5487,0.8524,0.5421,0.4058
chr7,12980001,13000000,12989708,13442,711,33.2055,2.9158,0.8386,0.5488,0.3972
chr7,12985001,13005000,12994994,13628,712,25.4368,3.72,0.7448,0.497,0.3515
chr7,12990001,13010000,12999767,12419,687,24.028,3.7432,0.7304,0.5012,0.3403
chr7,12995001,13015000,13004727,12065,664,24.6704,3.6607,0.7416,0.5239,0.3666
chr7,13000001,13020000,13009715,12103,619,22.5121,4.1131,0.691,0.53,0.3669
chr7,13005001,13025000,13014080,9767,471,19.7825,3.3815,0.708,0.5232,0.3695
chr7,13010001,13030000,13017055,7786,330,11.8602,2.784,0.6198,0.4501,0.3304
chr7,13020001,13040000,13032647,7946,300,11.7162,2.1238,0.6931,0.4435,0.3011
chr7,13025001,13045000,13037586,10247,473,22.6616,3.2867,0.7467,0.5527,0.3743
chr7,13030001,13050000,13041157,14323,721,39.3809,3.4635,0.8383,0.5776,0.3689
chr7,13035001,13055000,13045718,15344,871,46.2309,6.0806,0.7675,0.4935,0.3273
chr7,13040001,13060000,13049914,15702,908,45.4387,5.8776,0.7709,0.4834,0.3156
chr7,13045001,13065000,13054074,14919,757,34.7891,5.4229,0.7303,0.4223,0.2655
chr7,13050001,13070000,13059547,13828,662,30.4434,5.4674,0.6955,0.3876,0.2404
chr7,13055001,13075000,13065195,13566,515,24.8765,2.6725,0.806,0.4014,0.2532
chr7,13060001,13080000,13069985,13075,444,19.2553,3.7891,0.6711,0.2615,0.1715
chr7,13065001,13085000,13074261,13078,478,17.8372,3.7872,0.6497,0.2436,0.1585
chr7,13070001,13090000,13079894,13198,452,5.8963,6.434,-0.0436,-0.0112,-0.008
chr7,13075001,13095000,13085721,13534,453,3.0536,6.7213,-0.3752,-0.0911,-0.0589
chr7,13080001,13100000,13091072,15342,522,6.8909,6.3383,0.0418,0.0112,0.006
chr7,13085001,13105000,13095554,17009,622,23.3942,5.8731,0.5987,0.2279,0.1263
chr7,13090001,13110000,13099930,17491,713,34.207,3.6481,0.8073,0.3555,0.1945
chr7,13095001,13115000,13104600,17496,905,49.2975,7.9961,0.7209,0.4088,0.2237
chr7,13100001,13120000,13108267,14274,783,47.1851,7.154,0.7367,0.4938,0.2864
chr7,13105001,13125000,13112640,11255,631,36.4969,6.4458,0.6998,0.5194,0.311
chr7,13110001,13130000,13119743,11007,661,35.7366,7.8644,0.6393,0.5545,0.3306
chr7,13115001,13135000,13126592,9958,542,24.0116,4.7707,0.6685,0.5588,0.3612
chr7,13120001,13140000,13131103,11586,715,31.6357,6.0123,0.6806,0.5353,0.3435
chr7,13125001,13145000,13134840,13386,887,30.831,8.203,0.5797,0.4576,0.2697
chr7,13130001,13150000,13140108,12441,788,24.8055,10.8982,0.3895,0.3394,0.1698
chr7,13135001,13155000,13144886,12315,768,23.5873,10.3271,0.391,0.309,0.1542
chr7,13140001,13160000,13150137,12384,744,19.3615,10.4957,0.2969,0.2349,0.1139
chr7,13145001,13165000,13154560,11315,562,13.6722,8.2995,0.2445,0.1796,0.092
chr7,13150001,13170000,13160527,12568,574,9.3186,3.6023,0.4424,0.1657,0.1167
chr7,13155001,13175000,13165606,13445,544,8.2176,2.7017,0.5051,0.1331,0.1011
chr7,13160001,13180000,13170993,14415,587,4.7534,1.5494,0.5083,0.0621,0.0476
chr7,13165001,13185000,13174890,15796,788,9.2011,6.8481,0.1466,0.0425,0.0276
chr7,13170001,13190000,13179436,14592,789,13.3207,8.3448,0.2297,0.0982,0.0598
chr7,13175001,13195000,13184234,13788,786,16.4062,9.6673,0.2585,0.1534,0.0882
chr7,13180001,13200000,13190385,13806,859,21.2982,11.5546,0.2966,0.2387,0.1359
chr7,13185001,13205000,13195424,13544,785,20.4145,8.0969,0.432,0.2997,0.1955
chr7,13190001,13210000,13200326,14391,836,25.6458,8.8539,0.4867,0.3403,0.222
chr7,13195001,13215000,13204745,14880,839,24.8485,8.5482,0.4881,0.3322,0.212
chr7,13200001,13220000,13210404,14738,740,22.8415,6.5056,0.5566,0.407,0.2417
chr7,13205001,13225000,13215153,15116,755,22.2428,5.2496,0.6181,0.413,0.2513
chr7,13210001,13230000,13220084,14956,746,17.4834,4.8421,0.5662,0.34,0.2159
chr7,13215001,13235000,13224614,14984,788,16.5766,4.2469,0.5921,0.3111,0.1954
chr7,13220001,13240000,13229905,14488,723,12.8047,4.0555,0.5189,0.2125,0.1438
chr7,13225001,13245000,13234882,14239,650,13.1751,3.8485,0.5479,0.1908,0.1426
chr7,13230001,13250000,13239893,14028,610,10.0466,4.268,0.4037,0.122,0.0866
chr7,13235001,13255000,13244979,14120,640,13.5432,5.0571,0.4562,0.1864,0.1345
chr7,13240001,13260000,13250014,13901,678,19.6293,5.6559,0.5526,0.2873,0.204
chr7,13245001,13265000,13255167,14233,799,23.3877,6.5534,0.5622,0.3592,0.2153
chr7,13250001,13270000,13260291,14864,848,27.0756,5.2767,0.6738,0.2953,0.2085
chr7,13255001,13275000,13265415,15591,928,30.9013,5.4397,0.7006,0.2936,0.1998
chr7,13260001,13280000,13269862,15716,944,27.5348,4.9974,0.6928,0.275,0.1808
chr7,13265001,13285000,13274757,15672,935,29.0608,5.5581,0.6789,0.2955,0.1982
chr7,13270001,13290000,13279764,15207,959,32.2513,6.0431,0.6844,0.4758,0.2434
chr7,13275001,13295000,13285307,14848,936,29.8643,5.2691,0.7001,0.5272,0.2854
chr7,13280001,13300000,13290133,14842,946,34.9108,6.4346,0.6887,0.5433,0.3157
chr7,13285001,13305000,13295105,14759,869,27.6614,4.7232,0.7083,0.4448,0.2778
chr7,13290001,13310000,13300056,15003,833,22.5506,4.1534,0.6889,0.3862,0.2838
chr7,13295001,13315000,13305332,15036,842,24.9581,4.6501,0.6859,0.4227,0.3004
chr7,13300001,13320000,13310040,15272,874,26.1714,4.0296,0.7331,0.4558,0.314
chr7,13305001,13325000,13315044,15577,936,34.2284,5.5632,0.7204,0.5039,0.3442
chr7,13310001,13330000,13319833,15266,946,38.6253,6.9502,0.695,0.4987,0.3527
chr7,13315001,13335000,13325082,15372,919,49.5403,8.2098,0.7157,0.5519,0.4018
chr7,13320001,13340000,13329970,15304,902,48.9917,8.0979,0.7163,0.5599,0.4024
chr7,13325001,13345000,13334967,14984,882,45.3224,7.9629,0.7011,0.5777,0.4095
chr7,13330001,13350000,13338633,13441,759,40.0582,6.0126,0.739,0.6191,0.4413
chr7,13335001,13355000,13344471,12895,697,27.7185,5.1037,0.689,0.5108,0.3543
chr7,13340001,13360000,13350350,13136,704,24.4916,4.9926,0.6613,0.4527,0.3178
chr7,13345001,13365000,13355607,12645,666,23.3877,4.3234,0.688,0.4465,0.3058
chr7,13350001,13370000,13360067,14561,806,31.7025,4.5207,0.7504,0.4991,0.3355
chr7,13355001,13375000,13365186,15208,847,33.754,3.3724,0.8183,0.5588,0.3736
chr7,13360001,13380000,13370349,15166,808,36.3539,4.163,0.7945,0.5713,0.3858
chr7,13365001,13385000,13374933,15895,895,40.028,4.1574,0.8118,0.6116,0.3768
chr7,13370001,13390000,13379567,15435,823,35.4805,4.1612,0.7901,0.5739,0.3624
chr7,13375001,13395000,13384861,15129,804,28.5662,4.6116,0.722,0.4937,0.2896
chr7,13380001,13400000,13390435,15914,797,27.1002,3.1552,0.7914,0.5276,0.3169
chr7,13385001,13405000,13395346,15948,770,21.8035,3.5994,0.7166,0.4614,0.2948
chr7,13390001,13410000,13399864,16400,830,19.5451,5.1446,0.5833,0.3643,0.2134
chr7,13395001,13415000,13404697,16501,840,22.2705,5.6414,0.5958,0.4134,0.2428
chr7,13400001,13420000,13409770,15302,823,18.7373,5.6538,0.5364,0.3485,0.205
chr7,13405001,13425000,13414912,15390,828,20.9531,5.3939,0.5906,0.354,0.2373
chr7,13410001,13430000,13420225,15858,828,22.997,4.6732,0.6622,0.4399,0.2839
chr7,13415001,13435000,13425049,15644,774,22.7245,4.5823,0.6644,0.4379,0.2986
chr7,13420001,13440000,13429713,15832,815,27.611,5.9398,0.6459,0.4945,0.3184
chr7,13425001,13445000,13434692,15566,851,33.2019,5.6938,0.7072,0.5388,0.365
chr7,13430001,13450000,13440143,15177,843,36.4416,5.9807,0.718,0.5468,0.3815
chr7,13435001,13455000,13445345,15560,923,39.6141,6.5021,0.718,0.598,0.363
chr7,13440001,13460000,13450002,15558,907,38.5166,6.7879,0.7003,0.5518,0.3257
chr7,13445001,13465000,13454880,15599,895,34.8272,8.4716,0.6087,0.4906,0.2633
chr7,13450001,13470000,13459853,15265,917,36.5058,7.9902,0.6409,0.4951,0.2903
chr7,13455001,13475000,13464867,14375,882,30.1563,7.7167,0.5925,0.4122,0.2604
chr7,13460001,13480000,13470142,14683,913,27.9235,7.3055,0.5853,0.4096,0.2698
chr7,13465001,13485000,13475380,14889,927,25.1488,7.1214,0.5586,0.3998,0.2639
chr7,13470001,13490000,13480518,15501,906,24.8442,7.5493,0.5339,0.4041,0.2431
chr7,13475001,13495000,13484925,15912,909,25.1965,7.1092,0.5599,0.422,0.2595
chr7,13480001,13500000,13489884,15773,928,23.3759,5.9664,0.5933,0.4172,0.2585
chr7,13485001,13505000,13494738,15392,864,22.4585,5.0577,0.6324,0.4123,0.2542
chr7,13490001,13510000,13499983,14845,863,23.167,5.4622,0.6184,0.4365,0.2666
chr7,13495001,13515000,13504574,14223,819,28.2599,5.6232,0.6681,0.5121,0.306
chr7,13500001,13520000,13509861,14026,813,40.6924,6.0554,0.7409,0.6104,0.3804
chr7,13505001,13525000,13515109,14162,819,44.9151,6.0701,0.7619,0.704,0.4484
chr7,13510001,13530000,13519711,12936,770,38.7908,5.247,0.7617,0.6941,0.4529
chr7,13515001,13535000,13524712,13357,787,36.1439,4.8557,0.7631,0.6402,0.4555
chr7,13520001,13540000,13529696,12549,711,26.1682,4.1054,0.7288,0.6032,0.4222
chr7,13525001,13545000,13535550,12366,744,34.1211,4.3745,0.7727,0.6305,0.4467
chr7,13530001,13550000,13540367,13830,736,173.8345,3.3435,0.9623,0.9124,0.8419
chr7,13535001,13555000,13545558,14107,694,293.6996,2.4816,0.9832,0.957,0.9119
chr7,13540001,13560000,13549796,14736,630,385.94,2.384,0.9877,0.9693,0.9438
chr7,13545001,13565000,13553932,13187,445,374.0855,0.6404,0.9966,0.9791,0.9712
chr7,13550001,13570000,13559861,13068,557,233.4747,2.6564,0.9775,0.9559,0.9138
chr7,13555001,13575000,13564892,12014,555,111.3616,3.2125,0.9439,0.9147,0.8321
chr7,13560001,13580000,13571021,12422,659,23.3163,4.3463,0.6858,0.587,0.3833
chr7,13565001,13585000,13574504,13231,785,26.853,4.6524,0.7047,0.608,0.3947
chr7,13570001,13590000,13579694,12026,642,128.2748,2.5029,0.9617,0.9091,0.8378
chr7,13575001,13595000,13584883,12987,689,211.2179,2.4694,0.9769,0.9263,0.8849
chr7,13580001,13600000,13590230,11810,631,205.4711,2.393,0.977,0.9348,0.8828
chr7,13585001,13605000,13595266,12019,630,202.2633,3.1219,0.9696,0.9231,0.8596
chr7,13590001,13610000,13600050,12959,714,101.5847,4.2194,0.9202,0.8497,0.6774
chr7,13595001,13615000,13605780,13124,786,33.1191,5.1473,0.731,0.6095,0.3307
chr7,13600001,13620000,13610157,13654,837,33.7249,7.2332,0.6468,0.5519,0.2932
chr7,13605001,13625000,13615167,14725,897,35.5002,9.556,0.5758,0.4714,0.2607
chr7,13610001,13630000,13620073,14848,943,40.0811,11.0117,0.569,0.4587,0.2701
chr7,13615001,13635000,13625365,15134,897,25.1354,10.6825,0.4035,0.2162,0.1397
chr7,13620001,13640000,13630199,16306,856,22.0897,8.4283,0.4477,0.1901,0.1323
chr7,13625001,13645000,13635439,16741,858,16.8688,5.2556,0.5249,0.1521,0.1146
chr7,13630001,13650000,13640137,17353,866,12.1101,6.0508,0.3336,0.0721,0.059
chr7,13635001,13655000,13644665,16805,830,12.0639,6.2263,0.3192,0.0854,0.0667
chr7,13640001,13660000,13649911,16765,859,17.4525,6.9158,0.4324,0.1533,0.1195
chr7,13645001,13665000,13655140,16294,852,21.8015,8.1901,0.4538,0.2244,0.1638
chr7,13650001,13670000,13660447,16398,847,26.2289,6.1913,0.6181,0.3843,0.2609
chr7,13655001,13675000,13664870,16711,916,30.5495,7.388,0.6105,0.4292,0.2802
chr7,13660001,13680000,13669556,15417,888,37.7931,5.8309,0.7327,0.5396,0.3642
chr7,13665001,13685000,13674908,15581,948,51.7376,5.2013,0.8173,0.6482,0.4303
chr7,13670001,13690000,13680435,15248,933,70.2175,4.6093,0.8768,0.7327,0.5153
chr7,13675001,13695000,13685835,15893,892,72.9443,3.7844,0.9014,0.7709,0.4865
chr7,13680001,13700000,13689852,16449,940,75.349,4.1764,0.895,0.7595,0.4764
chr7,13685001,13705000,13694712,15827,924,64.527,8.4366,0.7687,0.6805,0.4014
chr7,13690001,13710000,13699378,15079,877,41.2009,11.5102,0.5633,0.508,0.2625
chr7,13695001,13715000,13704516,13597,857,34.1435,10.4888,0.53,0.4033,0.248
chr7,13700001,13720000,13709209,12608,783,19.4089,12.2115,0.2276,0.1656,0.0958
chr7,13705001,13725000,13714279,11435,558,11.8731,8.2024,0.1828,0.1178,0.0695
chr7,13710001,13730000,13719589,10483,498,14.3082,4.7661,0.5003,0.3122,0.1651
chr7,13715001,13735000,13725878,11159,619,20.6172,5.7072,0.5664,0.4427,0.2317
chr7,13720001,13740000,13731356,12532,764,25.9863,6.3565,0.6069,0.4432,0.2426
chr7,13725001,13745000,13735841,13880,899,27.8415,6.644,0.6147,0.4231,0.2374
chr7,13730001,13750000,13740005,15477,1027,25.6853,9.7387,0.4502,0.3047,0.1841
chr7,13735001,13755000,13744938,15680,955,24.7477,11.9296,0.3495,0.2447,0.1428
chr7,13740001,13760000,13749886,15311,850,27.2338,10.976,0.4255,0.305,0.182
chr7,13745001,13765000,13754988,15450,838,40.9769,10.2431,0.6,0.4654,0.3016
chr7,13750001,13770000,13760592,16428,683,41.874,7.0244,0.7127,0.5557,0.3728
chr7,13755001,13775000,13765579,16963,613,38.7416,3.584,0.8306,0.6193,0.4375
chr7,13760001,13780000,13770296,17908,625,32.3349,2.8781,0.8365,0.567,0.4206
chr7,13765001,13785000,13773974,16613,571,16.5839,2.2132,0.7645,0.3908,0.2962
chr7,13770001,13790000,13779612,15931,578,12.0857,2.6206,0.6436,0.2868,0.2182
chr7,13775001,13795000,13785261,16106,665,9.7345,5.0385,0.3179,0.152,0.1116
chr7,13780001,13800000,13790952,16137,651,10.7462,3.9125,0.4662,0.2423,0.1757
chr7,13785001,13805000,13795213,18228,748,14.2384,4.151,0.5485,0.273,0.1836
chr7,13790001,13810000,13799988,18504,842,15.8893,3.6249,0.6285,0.2468,0.1723
chr7,13795001,13815000,13804741,17880,822,17.0874,2.5174,0.7432,0.235,0.1583
chr7,13800001,13820000,13809364,16755,786,16.4849,3.0501,0.6877,0.2322,0.1205
