gene_id scaffold start end
HMEL021822g3 chr17 7957505 7957893
HMEL008128g1 chr17 12317115 12359285
HMEL032864g1 chr15 7046081 7052951
HMEL011605g1 chr1 6178971 6184784
HMEL006529g1 chr13 603284 610196
HMEL021814g3 chr14 7912264 7914875
HMEL021315g1 chr15 6394761 6396534
HMEL018015g1 chr12 7331777 7332946
HMEL008093g1 chr14 3390945 3391931
HMEL035652g1 chr21 8191380 8192740
HMEL021822g4 chr17 7957933 7973627
HMEL009292g1 chr19 8018197 8029938
HMEL012081g1 chr21 4513619 4515903
HMEL016452g1 chr17 315254 331356
HMEL016923g1 chr13 5585318 5598641
HMEL032248g1 chr13 16741384 16742010
HMEL035725g1 chr21 10780593 10781657
HMEL005696g1 chr8 3751249 3754479
HMEL030090g1 chr1 4167927 4168436
HMEL006049g1 chr3 6055414 6055923
HMEL011042g2 chr21 315925 322138
HMEL022042g1 chr5 8787139 8788504
HMEL036561g1 chr4 9278219 9283632
HMEL008320g2 chr2 2744902 2745258
HMEL016131g1 chr7 537049 550590
HMEL014116g1 chr10 9482378 9483148
HMEL017985g1 chr12 316112 318720
HMEL012021g3 chr16 4898387 4903978
HMEL008093g2 chr14 3389655 3390659
HMEL033530g1 chr16 4265057 4265635
HMEL008376g1 chr3 8000597 8012428
HMEL004473g1 chr20 14378415 14381711
HMEL037559g1 chr7 8390687 8394119
HMEL003819g1 chr20 3625875 3628256
HMEL034292g1 chr18 4315412 4315898
HMEL036737g1 chr5 6112882 6117681
HMEL030366g1 chr9 3628770 3629117
HMEL032142g1 chr13 13271893 13276106
HMEL013323g1 chr10 11859369 11861411
HMEL030825g1 chr10 11223401 11223886
HMEL002380g1 chr5 7983485 7984381
HMEL036703g1 chr5 4695808 4696396
HMEL021240g1 chr3 858470 859049
HMEL034878g1 chr19 13848331 13854712
HMEL032089g1 chr13 10697981 10698501
HMEL033667g1 chr16 9747320 9764661
HMEL007297g1 chr12 16153150 16156707
HMEL018016g1 chr12 7335810 7338270
HMEL021239g1 chr3 856222 857762
HMEL010338g1 chr11 8897316 8901160
HMEL033773g1 chr17 3218480 3219338
HMEL010642g1 chr8 7837244 7838786
HMEL031169g1 chr11 7521714 7523193
HMEL030579g1 chr10 319502 333283
HMEL002381g1 chr5 7985384 7986319
HMEL014957g1 chr8 3755709 3756536
HMEL010855g1 chr11 593133 593399
HMEL006049g2 chr3 6046105 6051746
HMEL037858g1 chr8 1706121 1709904
HMEL002325g1 chr3 2264400 2266503
HMEL004473g2 chr20 14376977 14377756
HMEL013324g1 chr10 11862586 11868009
HMEL035275g1 chr20 10025024 10026689
HMEL006578g1 chr16 4260819 4261100
HMEL037293g1 chr6 13181178 13181651
HMEL008323g1 chr2 2749936 2753887
HMEL007897g1 chr7 8395064 8398224
HMEL017984g1 chr12 321217 324666
HMEL015405g2 chr11 10727782 10759898
HMEL002225g1 chr17 9233072 9233458
HMEL032660g1 chr15 597852 600548
HMEL003398g1 chr1 3094769 3120215
HMEL004473g3 chr20 14374931 14376788
HMEL036704g1 chr5 4699645 4700868
HMEL010855g2 chr11 594911 612193
HMEL030123g1 chr1 6185858 6187175
HMEL032449g1 chr14 4320446 4322791
HMEL015237g1 chr11 2900117 2916927
HMEL033600g1 chr16 7659943 7660566
HMEL002382g1 chr5 7987778 7988549
HMEL004213g1 chr16 2214012 2218917
HMEL002054g1 chr16 4904310 4906307
HMEL037621g1 chr7 9494994 9495395
HMEL007674g1 chr14 6189990 6191778
HMEL037107g1 chr6 8467940 8473984
HMEL014730g1 chr5 6118370 6119767
HMEL010643g1 chr8 7840640 7841475
HMEL035276g1 chr20 10026866 10028646
HMEL036308g1 chr4 322762 323112
HMEL007407g1 chr13 16749078 16767731
HMEL032797g1 chr15 5633325 5668723
HMEL030960g1 chr10 17678691 17679023
HMEL031827g1 chr13 2706328 2711129
HMEL014016g1 chr16 801603 823288
HMEL003820g1 chr20 3632587 3640675
HMEL008376g2 chr3 8007748 8008077
HMEL036816g1 chr5 7989636 8034520
HMEL014414g2 chr6 13563793 13566334
HMEL038218g1 chr9 324337 324663
HMEL007484g1 chr9 3636078 3649566
HMEL004929g1 chr6 13184521 13188509
HMEL031209g1 chr11 8902618 8905259
HMEL036894g1 chr5 9750787 9752750
HMEL014239g4 chr3 3741259 3748176
HMEL010644g1 chr8 7842401 7850182
HMEL032512g1 chr14 6192237 6196704
HMEL002821g1 chr21 3659129 3661258
HMEL014731g1 chr5 6120535 6121798
HMEL031265g1 chr11 11541227 11542469
HMEL035277g1 chr20 10028873 10040944
HMEL003392g1 chr14 4323501 4352940
HMEL002224g1 chr17 9236508 9251045
HMEL037951g1 chr8 3760750 3789484
HMEL012890g1 chr19 10488575 10494473
HMEL004473g4 chr20 14371662 14373255
HMEL013610g1 chr9 2982546 2986283
HMEL022250g1 chr15 7056903 7061440
HMEL014549g1 chr1 4177880 4185548
HMEL017883g1 chr19 13855791 13856453
HMEL021222g1 chr13 4012143 4015503
HMEL013743g1 chr15 9909194 9909943
HMEL017983g1 chr12 325912 327284
HMEL002054g2 chr16 4908253 4910389
HMEL011042g3 chr21 326276 330608
HMEL031266g1 chr11 11542937 11543224
HMEL036070g1 chr3 4260252 4261751
HMEL003639g1 chr12 9738890 9751645
HMEL032568g1 chr14 7440521 7441035
HMEL017580g1 chr12 12663967 12667230
HMEL009796g1 chr14 7924203 7933820
HMEL011606g1 chr1 6190949 6199064
HMEL006432g1 chr3 1518467 1519027
HMEL032776g1 chr15 4710958 4711704
HMEL031994g1 chr13 7380791 7399483
HMEL017882g1 chr19 13857026 13858326
HMEL035979g1 chr3 844150 849647
HMEL010336g1 chr11 8905657 8908921
HMEL002324g1 chr3 2271601 2277132
HMEL037740g1 chr7 13204141 13231613
HMEL002822g1 chr21 3662507 3667389
HMEL031170g1 chr11 7530174 7531282
HMEL037891g1 chr8 2358754 2362136
HMEL006579g1 chr16 4248548 4253713
HMEL018017g1 chr12 7345257 7376643
HMEL036661g1 chr5 3363719 3366566
HMEL005391g1 chr15 4712895 4715631
HMEL030802g1 chr10 10750556 10767831
HMEL009869g1 chr3 2836300 2837175
HMEL037294g1 chr6 13189161 13189930
HMEL013325g1 chr10 11870799 11871203
HMEL036539g1 chr4 8642511 8652625
HMEL031828g1 chr13 2712096 2728981
HMEL012080g1 chr21 4527668 4543901
HMEL032490g1 chr14 5804857 5805192
HMEL004647g1 chr9 329391 331650
HMEL036109g1 chr3 6033664 6042320
HMEL031325g1 chr12 329429 330606
HMEL016922g1 chr13 5599446 5609266
HMEL013610g2 chr9 2961057 2982065
HMEL031880g1 chr13 4015890 4016264
HMEL031326g1 chr12 329563 330628
HMEL037295g1 chr6 13189958 13191325
HMEL035403g1 chr20 14349167 14368429
HMEL034293g1 chr18 4328508 4329932
HMEL036562g1 chr4 9292371 9293054
HMEL034879g1 chr19 13860378 13871072
HMEL006562g1 chr11 7532558 7533438
HMEL012199g1 chr21 9157473 9177996
HMEL031267g1 chr11 11547167 11548516
HMEL012890g2 chr19 10494568 10496698
HMEL032966g1 chr15 9904463 9904816
HMEL014831g1 chr17 11654754 11671091
HMEL031532g1 chr12 9080751 9081071
HMEL013325g2 chr10 11872939 11887576
HMEL017982g1 chr12 331229 334434
HMEL016131g2 chr7 552368 552779
HMEL017579g1 chr12 12668529 12674902
HMEL016452g2 chr17 331432 336606
HMEL036688g1 chr5 5034407 5034751
HMEL010335g1 chr11 8909857 8960274
HMEL033601g1 chr16 7669701 7672815
HMEL037189g1 chr6 10877111 10879277
HMEL032143g1 chr13 13286579 13287406
HMEL036738g1 chr5 6127801 6129096
HMEL012516g1 chr10 11202798 11209296
HMEL011042g4 chr21 332336 340273
HMEL037296g1 chr6 13192547 13193169
HMEL032212g1 chr13 15274451 15283992
HMEL006561g1 chr11 7534881 7539182
HMEL036420g1 chr4 4870892 4879770
HMEL037297g1 chr6 13193200 13195505
HMEL035487g1 chr21 2977807 2978880
HMEL036689g1 chr5 5036153 5041934
HMEL033253g1 chr2 2762259 2762645
HMEL036662g1 chr5 3368522 3372521
HMEL037560g1 chr7 8407433 8408025
HMEL030323g1 chr9 2080094 2096457
HMEL031881g1 chr13 4020028 4040089
HMEL034336g1 chr18 6211858 6212136
HMEL033531g1 chr16 4245639 4247843
HMEL037108g1 chr6 8479919 8484873
HMEL010070g1 chr3 836578 842209
HMEL013657g1 chr10 334729 336836
HMEL021822g5 chr17 7977586 7979572
HMEL009294g1 chr19 8037892 8042783
HMEL033482g1 chr16 2205952 2206236
HMEL032967g1 chr15 9899210 9900820
HMEL037561g1 chr7 8408864 8409526
HMEL036739g1 chr5 6130952 6149690
HMEL037298g1 chr6 13195568 13197770
HMEL010645g1 chr8 7853462 7859847
HMEL011607g1 chr1 6199803 6203555
HMEL030091g1 chr1 4187863 4188783
HMEL009870g1 chr3 2843112 2843690
HMEL017981g1 chr12 335953 339228
HMEL002823g1 chr21 3670570 3681907
HMEL008455g1 chr21 8212368 8230499
HMEL008375g1 chr3 8020481 8025400
HMEL017300g1 chr13 9965256 9966900
HMEL032513g1 chr14 6204102 6209955
HMEL037758g1 chr7 13929459 13932200
HMEL007501g1 chr15 612967 616012
HMEL033254g1 chr2 2765481 2765726
HMEL005392g1 chr15 4720683 4727175
HMEL032144g1 chr13 13291506 13339035
HMEL014256g1 chr6 10882249 10891482
HMEL014202g1 chr18 2585540 2587322
HMEL037562g1 chr7 8410994 8415652
HMEL021822g6 chr17 7980135 7985141
HMEL013900g1 chr7 9510099 9514381
HMEL012891g1 chr19 10501264 10502690
HMEL007225g1 chr5 3372652 3374663
HMEL014115g1 chr10 9504208 9504987
HMEL016015g1 chr5 1244797 1247568
HMEL032491g1 chr14 5813872 5816258
HMEL030961g1 chr10 17694106 17695382
HMEL031624g1 chr12 12675713 12679300
HMEL031916g1 chr13 5182482 5186588
HMEL036792g1 chr5 6923369 6926250
HMEL008239g1 chr16 7676936 7678298
HMEL007483g1 chr9 3650882 3654988
HMEL012516g2 chr10 11201416 11202432
HMEL036690g1 chr5 5042187 5042758
HMEL036110g1 chr3 6016700 6032405
HMEL037299g1 chr6 13199546 13200154
HMEL006790g1 chr1 12319820 12335836
HMEL034781g1 chr19 10503261 10505676
HMEL009964g1 chr8 2891885 2892559
HMEL009870g2 chr3 2847091 2847468
HMEL012316g1 chr16 4922240 4923778
HMEL037759g1 chr7 13933070 13933375
HMEL034714g1 chr19 8043424 8048342
HMEL017980g1 chr12 340463 369495
HMEL006445g1 chr20 10739038 10742029
HMEL002224g2 chr17 9252339 9256207
HMEL032492g1 chr14 5816358 5824538
HMEL014202g2 chr18 2589335 2590611
HMEL035980g1 chr3 828070 835880
HMEL035278g1 chr20 10045281 10048266
HMEL021540g1 chr5 8812511 8813500
HMEL016015g2 chr5 1248017 1250413
HMEL008663g1 chr11 11558010 11559260
HMEL034253g1 chr18 3128937 3132221
HMEL037760g1 chr7 13934373 13937757
HMEL013900g2 chr7 9514418 9514874
HMEL013658g1 chr10 341710 343233
HMEL006491g1 chr18 4340298 4341130
HMEL031769g1 chr13 630188 630984
HMEL003821g1 chr20 3650874 3659128
HMEL008949g1 chr5 5044773 5046713
HMEL010645g2 chr8 7859862 7864448
HMEL037563g1 chr7 8415911 8416225
HMEL017871g1 chr5 6926511 6937584
HMEL035312g1 chr20 11249435 11250326
HMEL011042g5 chr21 342224 344617
HMEL037892g1 chr8 2373169 2378357
HMEL014202g3 chr18 2591067 2592812
HMEL011608g1 chr1 6206836 6228366
HMEL007549g1 chr10 1853220 1854551
HMEL008664g1 chr11 11559641 11562330
HMEL037622g1 chr7 9516038 9523479
HMEL016468g1 chr20 616655 617015
HMEL014167g1 chr2 684920 685318
HMEL016921g1 chr13 5613477 5625138
HMEL030092g1 chr1 4195742 4196218
HMEL012517g1 chr10 11196031 11197981
HMEL037300g1 chr6 13203867 13204247
HMEL037913g1 chr8 2895851 2896583
HMEL008374g1 chr3 8027941 8038429
HMEL016452g3 chr17 343941 345119
HMEL031625g1 chr12 12681214 12681598
HMEL037301g1 chr6 13204297 13204806
HMEL003048g1 chr15 9890650 9891508
HMEL036309g1 chr4 344285 348116
HMEL032213g1 chr13 15286350 15287198
HMEL006444g1 chr20 10742801 10764946
HMEL022255g1 chr14 6212231 6218961
HMEL015240g1 chr11 2922686 2923938
HMEL037659g1 chr7 10565732 10571110
HMEL017887g1 chr4 8658095 8658913
HMEL032569g1 chr14 7458552 7459885
HMEL005392g2 chr15 4728889 4729680
HMEL032838g1 chr15 6424720 6428845
HMEL012316g2 chr16 4926971 4931785
HMEL030093g1 chr1 4197147 4198028
HMEL015484g1 chr6 8490634 8500791
HMEL013658g2 chr10 345058 346551
HMEL035279g1 chr20 10049340 10051474
HMEL002340g1 chr15 621880 623139
HMEL033487g1 chr16 2940349 2940714
HMEL037859g1 chr8 1682004 1684867
HMEL034880g1 chr19 13875755 13878622
HMEL034204g1 chr18 698870 699541
HMEL007073g1 chr13 5189732 5196982
HMEL002223g1 chr17 9257648 9259860
HMEL016015g3 chr5 1252779 1254734
HMEL004647g2 chr9 346187 346927
HMEL017576g1 chr12 12683471 12687328
HMEL031533g1 chr12 9096014 9096859
HMEL014202g4 chr18 2594919 2596885
HMEL017660g1 chr7 7462076 7471495
HMEL015241g1 chr11 2924740 2926369
HMEL032978g1 chr16 794748 800121
HMEL012884g1 chr13 12080113 12080532
HMEL018032g1 chr13 7400464 7405549
HMEL037564g1 chr7 8420598 8420876
HMEL014925g1 chr18 3134200 3142291
HMEL032777g1 chr15 4730896 4732690
HMEL035757g1 chr5 5167327 5168118
HMEL012988g1 chr16 8962425 8978062
HMEL031171g1 chr11 7549578 7552170
HMEL032661g1 chr15 623754 626075
HMEL034205g1 chr18 700587 700895
HMEL005948g1 chr10 10769044 10772541
HMEL034782g1 chr19 10511105 10513278
HMEL021809g1 chr13 15289630 15310576
HMEL007407g2 chr13 16773612 16774281
HMEL032968g1 chr15 9887742 9888098
HMEL037302g1 chr6 13208004 13209065
HMEL035280g1 chr20 10052010 10057277
HMEL012713g1 chr12 11075144 11076430
HMEL007479g1 chr9 3659805 3668447
HMEL013477g1 chr21 2992911 2996856
HMEL036092g1 chr3 5624313 5625221
HMEL012079g1 chr21 4546790 4549024
HMEL015030g1 chr20 11255801 11269431
HMEL006492g1 chr18 4347048 4354703
HMEL014548g1 chr1 4200787 4203268
HMEL014831g2 chr17 11652834 11653525
HMEL015242g1 chr11 2927075 2932691
HMEL031829g1 chr13 2731883 2739279
HMEL010646g1 chr8 7867037 7884964
HMEL022161g1 chr14 7946556 7952393
HMEL014624g1 chr4 3589447 3590625
HMEL032188g1 chr13 14318562 14343118
HMEL002963g1 chr18 16365238 16369418
HMEL033959g1 chr17 9261221 9274555
HMEL036540g1 chr4 8663117 8663437
HMEL033668g1 chr16 9731940 9733500
HMEL031534g1 chr12 9099431 9099772
HMEL036595g1 chr5 349873 350575
HMEL036356g1 chr4 2468946 2489616
HMEL037893g1 chr8 2380531 2393659
HMEL036541g1 chr4 8663454 8668797
HMEL008951g1 chr5 5053299 5054481
HMEL016452g4 chr17 350409 351719
HMEL002824g1 chr21 3685052 3701079
HMEL002349g1 chr19 592455 600989
HMEL005392g3 chr15 4734750 4735880
HMEL003822g1 chr20 3659904 3660929
HMEL007298g1 chr12 16185324 16188516
HMEL013326g1 chr10 11892698 11916669
HMEL037303g1 chr6 13211169 13212642
HMEL002524g1 chr3 5627062 5634669
HMEL036663g1 chr5 3386332 3386631
HMEL012316g3 chr16 4933594 4933956
HMEL036390g1 chr4 3591654 3594006
HMEL037623g1 chr7 9524281 9524619
HMEL021541g1 chr5 8823013 8844416
HMEL035047g1 chr20 3661213 3661581
HMEL037624g1 chr7 9524897 9526993
HMEL003012g1 chr13 8585482 8589579
HMEL033900g1 chr17 7995415 7995759
HMEL034031g1 chr17 11648924 11649400
HMEL034243g1 chr18 2601402 2601851
HMEL035425g1 chr21 353036 354467
HMEL014114g1 chr10 9519405 9523180
HMEL008438g1 chr9 2099660 2129111
HMEL033537g1 chr16 4935269 4937442
HMEL033669g1 chr16 9725908 9729803
HMEL016133g1 chr7 574433 576940
HMEL035981g1 chr3 821111 823389
HMEL005394g1 chr15 4737680 4738883
HMEL007406g1 chr13 16779717 16782700
HMEL035281g1 chr20 10058076 10070538
HMEL018033g1 chr13 7407921 7423108
HMEL013658g3 chr10 354257 354694
HMEL037660g1 chr7 10575519 10590497
HMEL037952g1 chr8 3790165 3794258
HMEL014547g1 chr1 4206529 4209687
HMEL013610g3 chr9 2956161 2956936
HMEL031717g1 chr12 16189131 16189499
HMEL009962g1 chr8 2906996 2921379
HMEL036793g1 chr5 6939295 6946187
HMEL032662g1 chr15 631368 636819
HMEL036998g1 chr6 3871728 3872021
HMEL016015g4 chr5 1261694 1263534
HMEL017302g1 chr13 9984274 9990880
HMEL007074g1 chr13 5199168 5200195
HMEL036999g1 chr6 3872177 3872764
HMEL016921g2 chr13 5625470 5625799
HMEL013659g1 chr10 355748 366162
HMEL031882g1 chr13 4042147 4049129
HMEL003823g1 chr20 3664915 3676267
HMEL006111g1 chr3 6012811 6015822
HMEL036137g1 chr3 6727741 6728169
HMEL036022g1 chr3 2299750 2300345
HMEL035982g1 chr3 817596 820875
HMEL036391g1 chr4 3596199 3622215
HMEL036035g1 chr3 2863416 2867250
HMEL007464g1 chr17 3255355 3255678
HMEL015483g1 chr6 8501819 8503528
HMEL033901g1 chr17 7999201 8000234
HMEL015243g1 chr11 2934676 2944094
HMEL036176g1 chr3 8040714 8074706
HMEL031250g1 chr11 10763085 10763387
HMEL036023g1 chr3 2300374 2300670
HMEL006560g1 chr11 7558862 7560053
HMEL037351g1 chr7 577687 577971
HMEL017455g1 chr4 357103 369190
HMEL009296g1 chr19 8060326 8067284
HMEL032110g1 chr13 12090831 12099116
HMEL004930g1 chr6 13217488 13219377
HMEL007405g1 chr13 16783376 16793254
HMEL003174g1 chr18 710626 711091
HMEL035426g1 chr21 357489 358489
HMEL034254g1 chr18 3144979 3153283
HMEL030743g1 chr10 9523983 9526025
HMEL013898g1 chr7 9530407 9531573
HMEL012199g2 chr21 9184578 9185351
HMEL016015g5 chr5 1264358 1269146
HMEL033464g1 chr16 1504678 1505136
HMEL007198g1 chr13 2741035 2742243
HMEL032514g1 chr14 6225931 6232930
HMEL005395g1 chr15 4742328 4750755
HMEL032031g1 chr13 8591325 8595858
HMEL033465g1 chr16 1505249 1505913
HMEL013476g1 chr21 3003174 3007411
HMEL036740g1 chr5 6154551 6158550
HMEL033670g1 chr16 9723698 9724528
HMEL036895g1 chr5 9785191 9785877
HMEL034526g1 chr18 16374630 16375332
HMEL007479g2 chr9 3670588 3677538
HMEL031718g1 chr12 16193440 16199231
HMEL032450g1 chr14 4357758 4375688
HMEL008456g1 chr21 8235465 8238868
HMEL025046g1 chr21 12417688 12420750
HMEL031251g1 chr11 10765956 10767451
HMEL003175g1 chr18 712809 715897
HMEL033613g1 chr16 8227170 8228125
HMEL037625g1 chr7 9532613 9533351
HMEL033671g1 chr16 9719343 9723208
HMEL031830g1 chr13 2743068 2761771
HMEL017869g1 chr3 4293921 4295712
HMEL014546g1 chr1 4212381 4214839
HMEL034032g1 chr17 11635980 11641802
HMEL036691g1 chr5 5063476 5072830
HMEL035427g1 chr21 360574 362452
HMEL030962g1 chr10 17716171 17716706
HMEL014961g1 chr8 3796443 3806980
HMEL008131g1 chr17 12362882 12365427
HMEL018018g1 chr12 7377418 7381869
HMEL032594g1 chr14 7958357 7959265
HMEL004211g1 chr16 2177323 2180059
HMEL006493g1 chr18 4359569 4364537
HMEL016920g1 chr13 5631006 5633380
HMEL037527g1 chr7 7476695 7482869
HMEL030744g1 chr10 9527515 9530253
HMEL037626g1 chr7 9533945 9538841
HMEL014204g1 chr18 2609732 2612413
HMEL033902g1 chr17 8004216 8004933
HMEL037741g1 chr7 13237692 13271038
HMEL012315g1 chr16 4944013 4946012
HMEL037304g1 chr6 13222059 13222913
HMEL033903g1 chr17 8005031 8005324
HMEL032741g1 chr15 3504852 3505232
HMEL035551g1 chr21 4561059 4561448
HMEL032066g1 chr13 9991751 9994150
HMEL036508g1 chr4 7797696 7803501
HMEL004931g1 chr6 13223025 13224011
HMEL036093g1 chr3 5638899 5639771
HMEL037830g1 chr8 720941 725640
HMEL016166g1 chr5 9789318 9791126
HMEL031252g1 chr11 10769947 10771877
HMEL034527g1 chr18 16379222 16379594
HMEL008457g1 chr21 8239807 8240502
HMEL006560g2 chr11 7565694 7569749
HMEL037894g1 chr8 2394144 2396609
HMEL032570g1 chr14 7477489 7478271
HMEL033672g1 chr16 9718543 9719243
HMEL036094g1 chr3 5640040 5641612
HMEL016920g2 chr13 5634095 5634489
HMEL017868g1 chr3 4298053 4302117
HMEL035653g1 chr21 8240744 8244135
HMEL020585g1 chr3 2308282 2336547
HMEL037565g1 chr7 8438427 8440289
HMEL032032g1 chr13 8597563 8600571
HMEL031942g1 chr13 5634543 5636526
HMEL007837g1 chr13 4050964 4061786
HMEL020858g1 chr14 3078635 3085709
HMEL014022g1 chr15 641018 642487
HMEL030745g1 chr10 9531013 9535593
HMEL016452g5 chr17 364725 369367
HMEL031719g1 chr12 16199252 16199839
HMEL015029g1 chr20 11272209 11281614
HMEL002401g1 chr1 15656957 15658116
HMEL033960g1 chr17 9276846 9295071
HMEL013475g1 chr21 3009832 3020897
HMEL015482g1 chr6 8510926 8526271
HMEL007074g2 chr13 5209241 5210697
HMEL017873g1 chr5 6949857 6956857
HMEL037352g1 chr7 586493 615614
HMEL035428g1 chr21 365497 366011
HMEL008132g1 chr17 12367856 12369370
HMEL003883g1 chr6 3882457 3887209
HMEL012182g1 chr16 1512696 1532264
HMEL033904g1 chr17 8008780 8009256
HMEL012315g2 chr16 4948102 4950923
HMEL015404g1 chr11 10772799 10774320
HMEL002401g2 chr1 15658254 15658574
HMEL036896g1 chr5 9792692 9806804
HMEL031971g1 chr13 6562135 6562522
HMEL036421g1 chr4 4904408 4908927
HMEL037895g1 chr8 2397190 2398820
HMEL031943g1 chr13 5636690 5638215
HMEL031016g1 chr11 2945084 2946414
HMEL037627g1 chr7 9539661 9544489
HMEL002825g1 chr21 3701569 3703314
HMEL036095g1 chr3 5642946 5658041
HMEL033673g1 chr16 9715736 9716137
HMEL037566g1 chr7 8441101 8442527
HMEL030124g1 chr1 6231308 6233065
HMEL032571g1 chr14 7480978 7483310
HMEL014926g1 chr18 3154815 3155571
HMEL038219g1 chr9 367552 367932
HMEL003824g1 chr20 3676622 3682080
HMEL006443g1 chr20 10765963 10766681
HMEL003636g1 chr12 9780055 9781490
HMEL012054g1 chr20 10071831 10072714
HMEL035552g1 chr21 4566273 4567665
HMEL032033g1 chr13 8601001 8602755
HMEL013008g1 chr15 6447829 6460704
HMEL036542g1 chr4 8681520 8691849
HMEL010176g1 chr17 11629700 11633995
HMEL036111g1 chr3 6002643 6003506
HMEL005396g1 chr15 4752312 4753367
HMEL015109g1 chr14 6236024 6238188
HMEL034255g1 chr18 3155741 3159329
HMEL007404g1 chr13 16794304 16800605
HMEL008133g1 chr17 12370591 12371782
HMEL035429g1 chr21 368466 369069
HMEL004646g1 chr9 368479 374256
HMEL037305g1 chr6 13228650 13234901
HMEL037190g1 chr6 10913839 10917070
HMEL031535g1 chr12 9118238 9119442
HMEL007074g3 chr13 5212548 5235106
HMEL033107g1 chr1 15660695 15661596
HMEL012199g3 chr21 9195657 9198240
HMEL037896g1 chr8 2399429 2400091
HMEL015402g1 chr11 10775366 10777836
HMEL031626g1 chr12 12706806 12708657
HMEL035553g1 chr21 4568175 4568600
HMEL032572g1 chr14 7483543 7492958
HMEL017665g1 chr7 7485410 7488788
HMEL007479g3 chr9 3681637 3688792
HMEL016016g1 chr5 1276608 1281288
HMEL038003g1 chr8 5098929 5106381
HMEL037897g1 chr8 2400735 2425158
HMEL012055g1 chr20 10074311 10078628
HMEL011826g1 chr5 8035936 8044324
HMEL002826g1 chr21 3704840 3706945
HMEL006442g1 chr20 10768695 10774713
HMEL034294g1 chr18 4369133 4370180
HMEL017867g1 chr3 4304362 4315263
HMEL032515g1 chr14 6238552 6239950
HMEL034783g1 chr19 10534606 10534909
HMEL012229g1 chr5 5126802 5144013
HMEL014110g1 chr10 9537497 9539870
HMEL012315g3 chr16 4953670 4959488
HMEL031327g1 chr12 372050 374653
HMEL037628g1 chr7 9544939 9548248
HMEL031627g1 chr12 12709412 12710672
HMEL030348g1 chr9 2937055 2939189
HMEL032067g1 chr13 10001390 10002566
HMEL016282g1 chr14 3086524 3087253
HMEL035352g1 chr20 12720229 12724537
HMEL022656g1 chr12 7389522 7395651
HMEL016735g1 chr15 5683043 5692066
HMEL006494g1 chr18 4371406 4371773
HMEL037567g1 chr7 8446831 8453602
HMEL036036g1 chr3 2880261 2880560
HMEL016456g1 chr17 373083 374648
HMEL034206g1 chr18 726357 727934
HMEL033108g1 chr1 15665254 15666231
HMEL010175g1 chr17 11621665 11628768
HMEL005397g1 chr15 4757533 4764766
HMEL035670g1 chr21 9200496 9210292
HMEL003825g1 chr20 3682726 3684508
HMEL006495g1 chr18 4372438 4375225
HMEL033905g1 chr17 8016875 8018878
HMEL036692g1 chr5 5076982 5080523
HMEL017874g1 chr5 6958492 6960298
HMEL015112g1 chr14 6241804 6247774
HMEL018034g1 chr13 7427997 7432086
HMEL009961g1 chr8 2926571 2930508
HMEL037661g1 chr7 10595783 10600772
HMEL012056g1 chr20 10078783 10083831
HMEL008552g1 chr13 8607838 8620293
HMEL038123g1 chr8 7506091 7508669
